file,audio_path,raw_feature_path,msd_track_id,deezer_track_id,sample_rate,duration_sec,frames,cluster_label,distance_to_centroid,is_outlier,cluster_size
Jacques Dutronc - Transes dimanche [TRAKWOG128F425F89A] [deezer-7956111].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jacques Dutronc - Transes dimanche [TRAKWOG128F425F89A] [deezer-7956111].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jacques Dutronc - Transes dimanche [TRAKWOG128F425F89A] [deezer-7956111].npz,TRAKWOG128F425F89A,7956111,22050,29.0,0,8,0.019718487,False,629
Jacques Ferchit - Ça c'est Paris [TRBDOXZ128F93420F3] [deezer-4609841].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jacques Ferchit - Ça c'est Paris [TRBDOXZ128F93420F3] [deezer-4609841].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jacques Ferchit - Ça c'est Paris [TRBDOXZ128F93420F3] [deezer-4609841].npz,TRBDOXZ128F93420F3,4609841,22050,29.0,0,8,0.0215707,True,629
Jacques Higelin - Coup de lune [TRAYXBT128F425C974] [deezer-365928691].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jacques Higelin - Coup de lune [TRAYXBT128F425C974] [deezer-365928691].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jacques Higelin - Coup de lune [TRAYXBT128F425C974] [deezer-365928691].npz,TRAYXBT128F425C974,365928691,22050,29.0,0,4,0.011536258,False,830
Jacques Higelin - Quand j'improvise sur mon piano [TRAMNDO128F9315128] [deezer-110053936].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jacques Higelin - Quand j'improvise sur mon piano [TRAMNDO128F9315128] [deezer-110053936].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jacques Higelin - Quand j'improvise sur mon piano [TRAMNDO128F9315128] [deezer-110053936].npz,TRAMNDO128F9315128,110053936,22050,29.0,0,12,0.009287807,True,354
Jaguares - El Momento [TRAKDGR128F4294231] [deezer-71205879].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jaguares - El Momento [TRAKDGR128F4294231] [deezer-71205879].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jaguares - El Momento [TRAKDGR128F4294231] [deezer-71205879].npz,TRAKDGR128F4294231,71205879,22050,29.0,0,7,0.014270843,False,678
Jah Cure - Freedom [TRAHUQF128F934EF0C] [deezer-4781683].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jah Cure - Freedom [TRAHUQF128F934EF0C] [deezer-4781683].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jah Cure - Freedom [TRAHUQF128F934EF0C] [deezer-4781683].npz,TRAHUQF128F934EF0C,4781683,22050,29.0,0,4,0.04286062,False,830
Jah Cure - How Can I [TRBCWQC12903CA45DE] [deezer-63399997].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jah Cure - How Can I [TRBCWQC12903CA45DE] [deezer-63399997].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jah Cure - How Can I [TRBCWQC12903CA45DE] [deezer-63399997].npz,TRBCWQC12903CA45DE,63399997,22050,29.0,0,2,0.01934202,False,719
Jah Cure - I'm Free [TRAGKPS12903CA7AE5] [deezer-444136842].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jah Cure - I'm Free [TRAGKPS12903CA7AE5] [deezer-444136842].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jah Cure - I'm Free [TRAGKPS12903CA7AE5] [deezer-444136842].npz,TRAGKPS12903CA7AE5,444136842,22050,29.0,0,2,0.01624179,False,719
Jah Cure - To Your Arms Of Love [TRANIUD12903CCE692] [deezer-972476222].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jah Cure - To Your Arms Of Love [TRANIUD12903CCE692] [deezer-972476222].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jah Cure - To Your Arms Of Love [TRANIUD12903CCE692] [deezer-972476222].npz,TRANIUD12903CCE692,972476222,22050,29.0,0,9,0.027658606,False,782
Jah Debda - Eastern Magic [TRAXIEJ12903CF24C8] [deezer-10592394].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jah Debda - Eastern Magic [TRAXIEJ12903CF24C8] [deezer-10592394].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jah Debda - Eastern Magic [TRAXIEJ12903CF24C8] [deezer-10592394].npz,TRAXIEJ12903CF24C8,10592394,22050,29.0,0,2,0.026558584,False,719
Jah Legacy - What is the best [TRAKRSX12903C9D466] [deezer-9852978].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jah Legacy - What is the best [TRAKRSX12903C9D466] [deezer-9852978].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jah Legacy - What is the best [TRAKRSX12903C9D466] [deezer-9852978].npz,TRAKRSX12903C9D466,9852978,22050,29.0,0,9,0.032763775,False,782
Jaime Jamgochian - God Unchanging [TRAWYWF12903CFCCA0] [deezer-1380561912].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jaime Jamgochian - God Unchanging [TRAWYWF12903CFCCA0] [deezer-1380561912].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jaime Jamgochian - God Unchanging [TRAWYWF12903CFCCA0] [deezer-1380561912].npz,TRAWYWF12903CFCCA0,1380561912,22050,29.0,0,9,0.03613491,False,782
Jaime Urrutia - Azzurro [TRAMXDO128E0798C6A] [deezer-6626950].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jaime Urrutia - Azzurro [TRAMXDO128E0798C6A] [deezer-6626950].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jaime Urrutia - Azzurro [TRAMXDO128E0798C6A] [deezer-6626950].npz,TRAMXDO128E0798C6A,6626950,22050,29.0,0,6,0.030777369,False,538
Jaime Urrutia - La sangre de tu tristeza (con Dani Martín) (Directo Enjoy 07) [TRACKVM128F4275B6E] [deezer-3925007].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jaime Urrutia - La sangre de tu tristeza (con Dani Martín) (Directo Enjoy 07) [TRACKVM128F4275B6E] [deezer-3925007].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jaime Urrutia - La sangre de tu tristeza (con Dani Martín) (Directo Enjoy 07) [TRACKVM128F4275B6E] [deezer-3925007].npz,TRACKVM128F4275B6E,3925007,22050,29.0,0,9,0.019640101,False,782
Jaime Urrutia - Suite nupcial (Directo Enjoy 07) [TRAIBZF128F4275B4A] [deezer-3925000].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jaime Urrutia - Suite nupcial (Directo Enjoy 07) [TRAIBZF128F4275B4A] [deezer-3925000].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jaime Urrutia - Suite nupcial (Directo Enjoy 07) [TRAIBZF128F4275B4A] [deezer-3925000].npz,TRAIBZF128F4275B4A,3925000,22050,29.0,0,8,0.02963127,False,629
Jake Hess - I Just Love Old People [TRBEMRD128F426DEC7] [deezer-3398372].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jake Hess - I Just Love Old People [TRBEMRD128F426DEC7] [deezer-3398372].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jake Hess - I Just Love Old People [TRBEMRD128F426DEC7] [deezer-3398372].npz,TRBEMRD128F426DEC7,3398372,22050,29.0,0,8,0.029988108,False,629
Jake Hess - I Know Where I Am Now (Tribute To Jake Hess Album Version) [TRBFHUS128F932F7BE] [deezer-3500352].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jake Hess - I Know Where I Am Now (Tribute To Jake Hess Album Version) [TRBFHUS128F932F7BE] [deezer-3500352].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jake Hess - I Know Where I Am Now (Tribute To Jake Hess Album Version) [TRBFHUS128F932F7BE] [deezer-3500352].npz,TRBFHUS128F932F7BE,3500352,22050,29.0,0,0,0.015557167,False,556
Jake Hess - So Many Reasons [TRAUIYH128E078DA2F] [deezer-654551842].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Jake Hess - So Many Reasons [TRAUIYH128E078DA2F] [deezer-654551842].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Jake Hess - So Many Reasons [TRAUIYH128E078DA2F] [deezer-654551842].npz,TRAUIYH128E078DA2F,654551842,22050,29.0,0,7,0.025111556,False,678
James Blackwood - This World Is Not My Home [TRATOKV12903CDDF0F] [deezer-126268167].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Blackwood - This World Is Not My Home [TRATOKV12903CDDF0F] [deezer-126268167].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Blackwood - This World Is Not My Home [TRATOKV12903CDDF0F] [deezer-126268167].npz,TRATOKV12903CDDF0F,126268167,22050,29.0,0,4,0.043706235,True,830
James Carter - Dodo's Bounce [TRALTDA128F427D0A3] [deezer-884491].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Carter - Dodo's Bounce [TRALTDA128F427D0A3] [deezer-884491].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Carter - Dodo's Bounce [TRALTDA128F427D0A3] [deezer-884491].npz,TRALTDA128F427D0A3,884491,22050,29.0,0,12,0.0055220523,False,354
James Carter - Strange Fruit [TRAGKQO128F92F0E10] [deezer-13258221].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Carter - Strange Fruit [TRAGKQO128F92F0E10] [deezer-13258221].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Carter - Strange Fruit [TRAGKQO128F92F0E10] [deezer-13258221].npz,TRAGKQO128F92F0E10,13258221,22050,29.0,0,3,0.0101113245,False,468
James Darren - Conscience [TRASGMH128F14B04A3] [deezer-410746722].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Darren - Conscience [TRASGMH128F14B04A3] [deezer-410746722].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Darren - Conscience [TRASGMH128F14B04A3] [deezer-410746722].npz,TRASGMH128F14B04A3,410746722,22050,29.0,0,4,0.024523767,False,830
"James Darren - Hello, Young Lovers [TRAAXMC128F14A53EA] [deezer-103536830].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Darren - Hello, Young Lovers [TRAAXMC128F14A53EA] [deezer-103536830].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Darren - Hello, Young Lovers [TRAAXMC128F14A53EA] [deezer-103536830].npz",TRAAXMC128F14A53EA,103536830,22050,29.0,0,0,0.02779551,False,556
James Darren - P.S. I Love You [TRAZBNG128F14A53FC] [deezer-1236329932].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Darren - P.S. I Love You [TRAZBNG128F14A53FC] [deezer-1236329932].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Darren - P.S. I Love You [TRAZBNG128F14A53FC] [deezer-1236329932].npz,TRAZBNG128F14A53FC,1236329932,22050,29.0,0,7,0.023973856,False,678
James Darren - Your Smile [TRAZGVI128F14A5400] [deezer-103536802].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Darren - Your Smile [TRAZGVI128F14A5400] [deezer-103536802].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Darren - Your Smile [TRAZGVI128F14A5400] [deezer-103536802].npz,TRAZGVI128F14A5400,103536802,22050,29.0,0,0,0.026102088,False,556
James Horner - Atmosphere Station [TRAATBN128F14ACE82] [deezer-119438694].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Horner - Atmosphere Station [TRAATBN128F14ACE82] [deezer-119438694].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Horner - Atmosphere Station [TRAATBN128F14ACE82] [deezer-119438694].npz,TRAATBN128F14ACE82,119438694,22050,29.0,0,3,0.01807891,False,468
James Horner - Rescue And Breakout [TRBBXTY128F427EA62] [deezer-13236031].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Horner - Rescue And Breakout [TRBBXTY128F427EA62] [deezer-13236031].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Horner - Rescue And Breakout [TRBBXTY128F427EA62] [deezer-13236031].npz,TRBBXTY128F427EA62,13236031,22050,29.0,0,3,0.018542998,False,468
James Horner - The President's Speech (From _Deep Impact_ Soundtrack) (Instrumental) [TRACFBD128F426CC34] [deezer-13187484].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Horner - The President's Speech (From _Deep Impact_ Soundtrack) (Instrumental) [TRACFBD128F426CC34] [deezer-13187484].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Horner - The President's Speech (From _Deep Impact_ Soundtrack) (Instrumental) [TRACFBD128F426CC34] [deezer-13187484].npz,TRACFBD128F426CC34,13187484,22050,29.0,0,3,0.012945031,False,468
James Horner - The Stranger [TRAUZLI128F427EA58] [deezer-13236021].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Horner - The Stranger [TRAUZLI128F427EA58] [deezer-13236021].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Horner - The Stranger [TRAUZLI128F427EA58] [deezer-13236021].npz,TRAUZLI128F427EA58,13236021,22050,29.0,0,3,0.014365459,False,468
James Hunter - Class Act (Album Version) [TRBEUMG128F422305C] [deezer-932405].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Hunter - Class Act (Album Version) [TRBEUMG128F422305C] [deezer-932405].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Hunter - Class Act (Album Version) [TRBEUMG128F422305C] [deezer-932405].npz,TRBEUMG128F422305C,932405,22050,29.0,0,8,0.028295884,True,629
James Hunter - Cowboy Ways [TRAAJNM12903CF4750] [deezer-2132275097].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Hunter - Cowboy Ways [TRAAJNM12903CF4750] [deezer-2132275097].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Hunter - Cowboy Ways [TRAAJNM12903CF4750] [deezer-2132275097].npz,TRAAJNM12903CF4750,2132275097,22050,29.0,0,4,0.02501139,False,830
James Ingram - A Baby's Born [TRAGWOU12903CE3BF1] [deezer-1502517392].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Ingram - A Baby's Born [TRAGWOU12903CE3BF1] [deezer-1502517392].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Ingram - A Baby's Born [TRAGWOU12903CE3BF1] [deezer-1502517392].npz,TRAGWOU12903CE3BF1,1502517392,22050,29.0,0,7,0.015467173,False,678
James Last - Games That Lovers Play (Version 1989) [TRBDJUQ128F148C4A5] [deezer-1584916362].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Last - Games That Lovers Play (Version 1989) [TRBDJUQ128F148C4A5] [deezer-1584916362].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Last - Games That Lovers Play (Version 1989) [TRBDJUQ128F148C4A5] [deezer-1584916362].npz,TRBDJUQ128F148C4A5,1584916362,22050,29.0,0,9,0.024428193,False,782
"James Levine - La Bohème, Act II_ Caro! (Colline, Rodolfo, Schaunard, Children, Townspeople, Musetta) [TRATRDP128F4261581] [deezer-1804993377].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Levine - La Bohème, Act II_ Caro! (Colline, Rodolfo, Schaunard, Children, Townspeople, Musetta) [TRATRDP128F4261581] [deezer-1804993377].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Levine - La Bohème, Act II_ Caro! (Colline, Rodolfo, Schaunard, Children, Townspeople, Musetta) [TRATRDP128F4261581] [deezer-1804993377].npz",TRATRDP128F4261581,1804993377,22050,29.0,0,11,0.03293799,False,429
James Newton Howard - Photographs [TRALESW128F92C7B94] [deezer-120306844].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Newton Howard - Photographs [TRALESW128F92C7B94] [deezer-120306844].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Newton Howard - Photographs [TRALESW128F92C7B94] [deezer-120306844].npz,TRALESW128F92C7B94,120306844,22050,29.0,0,3,0.012314628,False,468
James Newton Howard - The Burp Heard 'Round The World [TRAEOVG12903CEDD3A] [deezer-123807078].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Newton Howard - The Burp Heard 'Round The World [TRAEOVG12903CEDD3A] [deezer-123807078].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Newton Howard - The Burp Heard 'Round The World [TRAEOVG12903CEDD3A] [deezer-123807078].npz,TRAEOVG12903CEDD3A,123807078,22050,29.0,0,3,0.021206327,False,468
James Newton Howard - U North [TRAKOWI12903D04402] [deezer-121593266].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Newton Howard - U North [TRAKOWI12903D04402] [deezer-121593266].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Newton Howard - U North [TRAKOWI12903D04402] [deezer-121593266].npz,TRAKOWI12903D04402,121593266,22050,29.0,0,4,0.050725143,False,830
James Newton Howard - Voices [TRAJBLX128F4253677] [deezer-123343378].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/James Newton Howard - Voices [TRAJBLX128F4253677] [deezer-123343378].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/James Newton Howard - Voices [TRAJBLX128F4253677] [deezer-123343378].npz,TRAJBLX128F4253677,123343378,22050,29.0,0,3,0.0156798,False,468
