Song,Genre,Cluster,Confidence,PCA1,PCA2,z1,z2,z3
One Block Radius - All On Our Own (Album Version Explicit),pop rap,3,0.5310473,0.097420946,0.080206856,0.27312273,0.015268564,-0.25159627
Onyx - Wet The Club,hip hop,2,1.0,-0.5238551,2.7011008,2.2789516,-0.38872197,-1.548317
Open Hand - 11th Street,post-grunge,21,1.0,-2.5320635,-0.3015608,0.6951097,-2.753405,-0.1402566
Open Hand - Never Alone,post-grunge,29,0.99823475,-0.620597,-1.1701496,-0.5212849,-1.5680844,-0.24249017
Open Hand - The Ambush,post-grunge,29,0.998103,-0.64753914,-1.1437038,-0.4905205,-1.5737696,-0.24092428
Open Hand - Tough Guy,post-grunge,29,0.9979873,-0.6475301,-1.1285264,-0.47972858,-1.5623422,-0.2412694
Opiate for the Masses - 21st Century Time Bomb,post-grunge,29,0.9980507,-0.69839704,-1.1268464,-0.44380504,-1.6030647,-0.24306169
Orbit - Nice Ride,hardstyle,3,0.53101856,0.17813599,0.039158106,0.22026856,0.066489965,-0.24738277
Orbital - Adnans,techno,3,0.53104246,0.11754131,0.090005934,0.27262044,0.03847958,-0.24408317
Orbital - Are We Here_ (30 Something) (Dusky Remix),techno,0,0.7770825,-1.5405508,1.0860083,1.4050317,-0.8557811,-0.22689347
Orbital - Chime (Edit) (Remastered),techno,21,1.0,-2.3596694,-0.20198178,0.72729605,-2.522125,-0.14359026
Orbital - Farenheit 303,techno,0,0.6821543,-0.734359,0.5818224,0.841204,-0.4226402,-0.23679832
Orbital - Forever,techno,14,0.65467227,2.2769144,-0.3442477,-0.8498419,0.6387156,-0.027735587
Orbital - Funny Break (One Is Enough Full Version),hardstyle,3,0.531031,0.14351098,0.054095298,0.23827474,0.038521007,-0.24523853
Orbital - I Don'T Know You People,techno,0,0.77704155,-1.4577564,0.9774541,1.3147287,-0.83352304,-0.2158677
Orbital - Illuminate,techno,29,0.997675,-0.6440575,-1.1010172,-0.45185497,-1.5293062,-0.24719946
Orchestre Super Matimila - I Want to Go Home,soukous,3,0.5310263,0.1900216,0.030257128,0.21535014,0.07426177,-0.24457848
Orenda - Act One_ Rise and Fall - From the Ashes (I. Chapter One _ II. Chapter Two),chalga,29,0.9976169,-0.67198074,-1.0857158,-0.43802464,-1.5501997,-0.24517573
Organ Donors - Tranceplant (Original Mix),hard house,21,1.0,-2.4374988,-0.287417,0.68872356,-2.6678,-0.13959226
Organized Konfusion - Hate,hip hop,2,1.0,-0.71204484,2.8459415,2.4262788,-0.47070038,-1.5630536
Original Love - Let's Go To The Darkside Of The Moon (Vocal & Piano Version),j pop,0,0.77712536,-1.5004,0.9918837,1.3375692,-0.8334284,-0.22967611
Original Love - The Rover (Takao Tajima Remix),j pop,21,1.0,-2.4418137,-0.13715202,0.7649975,-2.5547664,-0.16738856
Orlando Pops Orchestra - El Manisero,orchestra,3,0.53104335,0.12842786,0.07286643,0.24626045,0.04264234,-0.23622367
Orlando Pops Orchestra - Zip-A-Dee-Doo-Dah (Song of the South),orchestra,14,0.6558925,2.4283593,-0.3839258,-0.9208785,0.6919484,-0.0132006295
Orlando Pops Orchestra and Andrew Lane - Main Theme from Jaws (From _Jaws_),orchestra,14,0.655661,2.3925173,-0.3752967,-0.90164405,0.6769887,-0.015886081
Orquesta América - Boda de Oro,charanga,14,0.6545774,2.2647715,-0.36297882,-0.8423441,0.640533,-0.026512943
Orquesta Aragón - Eso No Tiene Remedio (Remasterizado),charanga,3,0.5310218,0.15036434,0.044340648,0.23780137,0.045451723,-0.23941016
Orquesta Aragón - Fefita,charanga,3,0.5310081,0.17559871,0.042056024,0.227,0.050242007,-0.24392372
Orquesta Aragón - Lo Decidio,charanga,3,0.53101605,0.16267405,0.03881394,0.22768536,0.048358172,-0.24600251
Orquesta Aragón - Mambo del Beso,charanga,14,0.65434766,2.242554,-0.33882424,-0.8323475,0.6229673,-0.0132093355
Orquesta Aragón - Ven Morena,charanga,14,0.65321195,2.163164,-0.3351047,-0.8066653,0.59891605,-0.025935214
Orquesta Broadway - El Termometro,charanga,3,0.5310503,0.13736448,0.059686825,0.25656998,0.05045785,-0.25068963
Orquesta Broadway - La Sitiera,charanga,3,0.53102577,0.14892061,0.04851859,0.23752186,0.045036405,-0.24789594
Orquesta Harlow - El Terror,latin jazz,14,0.65318054,2.173682,-0.32966447,-0.8014693,0.6227455,-0.033033166
Orquesta Romantica de la Habana - Serenata,hip hop,2,1.0,-0.3295341,2.5310092,2.1237674,-0.29558885,-1.5428934
Orquesta Sublime - El Divertido,salsa,14,0.6528977,2.1483505,-0.31098923,-0.78598917,0.59797084,-0.026128102
Orquesta Sublime - Me Dicen El Feliz,salsa,14,0.6542158,2.2423232,-0.33601898,-0.8382875,0.63795733,-0.019309277
Orquesta Sublime - Se Acabo el Carbon,salsa,14,0.6555657,2.3779368,-0.3779856,-0.9146787,0.68897253,0.0012931116
Orquesta Sublime - Seis Perlas Cubanas,salsa,14,0.6545339,2.265107,-0.34308392,-0.850274,0.63540035,-0.016858071
Orquesta Sublime - Son los Años,salsa,3,0.5310153,0.15453303,0.051154785,0.24362886,0.04425022,-0.23783447
Orquesta Sublime - Tras La Reja,salsa,14,0.5532831,1.4842854,-0.2138454,-0.45247775,0.41221762,-0.10029455
Orthrelm - Scelxenak,experimental rock,17,0.9997433,2.599192,5.9196568,0.93656546,1.4269596,0.60728925
Os Gaiteiros de Soutelo - Estroupele-troupele. Muiñeira,gaita,12,0.9999937,1.366811,1.665823,0.3484123,0.41163397,0.07833789
Oscar Castro-Neves - Air On A Six String,brazilian pop music,14,0.6552102,2.3300893,-0.3560063,-0.8633564,0.65639615,-0.013476115
Oscar Peterson Trio - I Got Rhythm,chill-out,14,0.6537551,2.1981606,-0.32230872,-0.8006922,0.6080493,-0.021329671
Oscar Pettiford - Judy's Jaunt,bebop,3,0.53100765,0.19252348,0.022111088,0.20753321,0.06809591,-0.23973538
Ostkurve - Sailing (DJ Ostkurve Party Mix),hard trance,21,1.0,-2.507082,-0.24992388,0.7160875,-2.697773,-0.14031243
Otis Spann - Can't Do Me No Good,piano blues,29,0.99814665,-0.60481703,-1.1651797,-0.50935745,-1.5479586,-0.2527932
Otis Spann - Evil Ways,piano blues,14,0.654081,2.2296348,-0.33785567,-0.819696,0.6282278,-0.032639608
Otis Spann - Half Ain't Been Told,piano blues,3,0.53103346,0.16714048,0.038803667,0.22586533,0.0629403,-0.23906109
Otis Spann - Must Have Been The Devil,piano blues,14,0.6554726,2.3632336,-0.35476017,-0.87768275,0.6674693,-0.011481643
Otis Spann - No More Doggin',piano blues,29,0.9980983,-0.6102525,-1.1617125,-0.5032369,-1.5369812,-0.2515362
Otis Spann - Someday Baby,piano blues,29,0.9974504,-0.6080533,-1.0942854,-0.45523387,-1.4883065,-0.24766667
Otis Spann - Spann's Boogie,piano blues,14,0.65500516,2.311033,-0.34590667,-0.8512609,0.6581162,-0.017267779
Otis Taylor - Talking About It Blues,country blues,3,0.5309941,0.20526859,0.0011670291,0.18646577,0.064864546,-0.2352918
Oui-Oui - La danse des petits amis,pop rock,3,0.5310458,0.11739452,0.07148339,0.25538623,0.029384658,-0.24585754
Our Time Down Here - Big Guys Throw Cones,hardcore punk,29,0.99792564,-0.6288568,-1.1264675,-0.4779514,-1.5474994,-0.24163723
Out Of The Grey - Dreaming Of April,ccm,13,1.0,-1.0743425,0.86789227,1.9816465,-1.4936774,0.49889678
Out Of The Grey - The One I've Been Waiting For (Diamond Days Album Version),ccm,13,1.0,-1.0626999,0.91537696,2.0267467,-1.4547979,0.49840915
OuterSpace - Drive By Music,hip hop,2,1.0,-0.5885215,2.7774854,2.3473518,-0.4194383,-1.5533501
OuterSpace - Fire and Ice,hip hop,2,1.0,-0.5020303,2.7001872,2.2704098,-0.37343058,-1.553497
OutKast - Call of da Wild (feat. Goodie Mob),dirty south rap,0,0.7764874,-1.3454916,0.88830477,1.2313131,-0.7613615,-0.22671759
OutKast - Happy Valentine's Day,dirty south rap,0,0.77704155,-1.4644402,0.96573216,1.3172213,-0.8394783,-0.22377242
OutKast - Knowing,dub,21,1.0,-2.381291,-0.16248274,0.76729846,-2.5150037,-0.14340408
OutKast - Return of the _G_,dirty south rap,3,0.53104115,0.16525048,0.0698604,0.23989776,0.067890614,-0.24672286
OutKast - Synthesizer (feat. George Clinton),dirty south rap,0,0.7770093,-1.4329302,0.9781243,1.2894146,-0.810715,-0.21394685
OutKast - Wailin',dirty south rap,0,0.7770396,-1.464392,0.9788701,1.3146961,-0.83281195,-0.22795874
OV7 - Una na na (Album Version),ballad,0,0.777063,-1.4694256,0.975606,1.3210394,-0.85405254,-0.21214202
OV7 - Volvere,ballad,3,0.5310238,0.1583771,0.04103271,0.22581854,0.049971864,-0.23954035
Owl City - On The Wing,synthpop,0,0.7768809,-1.414914,0.9257868,1.2738701,-0.8156893,-0.2198788
Owl City - Panda Bear,synthpop,0,0.7770842,-1.4693826,0.982658,1.3249036,-0.83300817,-0.22132462
Owsley - Class Clown (Good Old Days) (Reprise),power pop,3,0.53102654,0.1501578,0.05278855,0.2337355,0.041871503,-0.24232395
P.O.D - Roman Empire (2022 Remixed & Remastered),alternative metal,14,0.6531942,2.1669924,-0.31283212,-0.7871765,0.5951088,-0.02424319
P.O.D - Ya Mama (Palm Springs Demo),alternative metal,29,0.9979796,-0.6470268,-1.1284536,-0.47292727,-1.5623903,-0.24674864
P.O.S - Drumroll (We're All Thirsty) (Clean),alternative hip hop,0,0.7765471,-1.3427308,0.897154,1.2329098,-0.75923276,-0.22435284
Pablo Montero - Aquel Mundo De Amor,ranchera,3,0.5310421,0.129391,0.06060744,0.24868247,0.03854102,-0.24554077
Pablo Montero - Cuando Calienta El Sol,ranchera,3,0.53101724,0.18596455,0.029023677,0.21859995,0.06535269,-0.245139
Pablo Montero - Jarabe De Pico,ranchera,3,0.5310354,0.12479316,0.05911489,0.24692664,0.030293554,-0.24146418
Pablo Montero - La Copa Grande,ranchera,3,0.53105026,0.12801965,0.060575202,0.2470557,0.04147318,-0.24865583
Pablo Montero - Ni Gota De Rencor,ranchera,3,0.5310208,0.14986818,0.04891801,0.23800537,0.043678343,-0.24151908
Pablo Montero - Que Bonito Amor,ranchera,3,0.53104776,0.11641812,0.06893079,0.25927344,0.028685719,-0.25075263
Pacha Massive - Don't let go,trip hop,3,0.5310309,0.16151784,0.05502134,0.23085566,0.056220695,-0.24305108
Pacha Massive - Drive,trip hop,3,0.5310006,0.22122324,-0.0013133585,0.18062043,0.07968939,-0.23701233
Pacha Massive - Just Want To See Ya,trip hop,3,0.53104776,0.15170722,0.055686347,0.23493361,0.058578,-0.24720176
Pagan Wanderer Lu - Knight -_ King 4,indietronica,3,0.53103226,0.18902504,0.03422095,0.21773277,0.07781091,-0.24467848
Pagan Wanderer Lu - Ten Cities Is Not A European Tour,indietronica,3,0.5310497,0.15359975,0.042317912,0.2260097,0.07529441,-0.22494602
Pale Forest - Karma Violins,gothic rock,29,0.9976816,-0.58281314,-1.1168846,-0.4816663,-1.4917839,-0.24946275
Pale Waves - Noises,art rock,0,0.77704567,-1.4708664,0.9641934,1.3190517,-0.8484777,-0.21768196
Palito Ortega - Corazón Contento,latin pop,3,0.53101707,0.1531212,0.051959224,0.23714346,0.043815866,-0.23984241
Palito Ortega - Te Fuiste en Abril,latin pop,3,0.5309836,0.17956305,0.017543606,0.20814213,0.040954567,-0.23991738
Paloalto - Seed (Album Version),post-grunge,21,1.0,-2.4073348,-0.23275426,0.69755363,-2.5861287,-0.15045092
Pam Thum - See You in the Morning,ccm,13,1.0,-1.077276,0.8770025,1.9906669,-1.49388,0.49868417
Pamelo Mounk'A - On ne meurt qu'une fois,congo,3,0.53103983,0.14910737,0.05781938,0.23982324,0.049672276,-0.24769963
"Panic! At The Disco - I Constantly Thank God for Esteban (Live at Congress Theater, Chicago, IL, 2008)",pop punk,3,0.53102636,0.15323806,0.058205195,0.24269766,0.048720047,-0.24298982
Pantanito - Aceite,rumba,29,0.99723,-0.62978375,-1.0697478,-0.4322954,-1.4894211,-0.24920544
Panzer AG - Bereit,industrial dance,3,0.5310186,0.1794183,0.031223297,0.2152052,0.05672328,-0.24571544
Panzer AG - When I Am You,industrial dance,29,0.99653184,-0.5185044,-1.0744557,-0.45695388,-1.3817887,-0.25142267
Papa Wemba - Abu-Pia,soukous,3,0.5310544,0.11195946,0.08231673,0.27422497,0.037633896,-0.24956264
Papa Wemba - Bakwetu (Live),soukous,3,0.5309931,0.19602644,-6.136298e-05,0.1918642,0.05999933,-0.23853174
Papa Wemba - Excuse Me,soukous,0,0.7770712,-1.6303744,1.0695287,1.4221513,-0.88358104,-0.22793788
Papa Wemba - Maria,soukous,3,0.5310469,0.11972579,0.07086285,0.2628228,0.038654998,-0.250201
Papa Wemba - Phrase,soukous,3,0.5310543,0.1194883,0.07014102,0.25939006,0.03826356,-0.24880737
Papa Wemba - Zero,soukous,29,0.9970926,-0.615885,-1.0614963,-0.4339923,-1.4785273,-0.24453132
Papoose - Intro-64 Bar Bandit,hip hop,2,1.0,-0.4478578,2.662238,2.2454715,-0.34595668,-1.5591068
Parachute Band - No Eye Has Seen,ccm,13,1.0,-1.0907366,0.8835338,1.9984677,-1.4890077,0.4922527
Parachute Band - Take Over,ccm,13,1.0,-1.0471699,0.9035804,2.0027733,-1.4493711,0.49563253
Parachute Band - Thine Is the Kingdom,ccm,13,1.0,-1.1162983,0.88048995,2.0147123,-1.5046759,0.49765456
Pardesi Group - Akhan Nay Sharab Jayan,bhangra,3,0.53100294,0.16822095,0.028012253,0.22647959,0.04469963,-0.24445827
Pardesi Group - Pardesi Pind Wich Ageya,bhangra,21,1.0,-2.2903087,-0.20961168,0.69599015,-2.4688206,-0.13615489
Pardesi Group - Shuncata Penda,bhangra,29,0.9973023,-0.6414834,-1.0697775,-0.4298593,-1.5086257,-0.24084471
Paris Musette - Passion,musette,29,0.9970613,-0.8365326,-1.0016433,-0.32676983,-1.6497915,-0.23462641
Paris Paloma - the fruits,soundtrack,14,0.65534514,2.3475907,-0.37964475,-0.89045167,0.6725449,-0.007861961
Paris Texas - Hip Replacement,big beat,29,0.99801624,-0.6411338,-1.1323844,-0.47552127,-1.5626808,-0.2454256
Party Tyme Karaoke - Heart Half Empty (Made Popular By Ty Herndon & Stephanie Bentley) [Vocal Version],country,3,0.53103805,0.1495131,0.05089,0.23333567,0.050260693,-0.24409859
Party Tyme Karaoke - You're My World (Made Popular By Emilia) [Karaoke Version],europop,0,0.7770623,-1.4650971,0.9865185,1.3224756,-0.8399323,-0.21935034
Pascal LeJeune - Demain au menu,french pop,3,0.5309679,0.23609245,0.04812886,0.2090907,0.08676608,-0.23403943
Pascal Obispo - Chlore,europop,12,0.9999813,1.066936,2.034427,0.4981572,0.44961053,0.034453597
Pascal Obispo - La machine,europop,29,0.99761343,-0.6066177,-1.1063138,-0.47224477,-1.5012779,-0.24930154
Pascal Obispo - La prétention de rien,europop,3,0.5310596,0.091376364,0.20667273,0.32648113,0.043349057,-0.23077822
Pascal Obispo - Tombé pour elle (L'île aux oiseaux) (Live),europop,29,0.9980069,-0.6879866,-1.134883,-0.45872483,-1.5818037,-0.24797127
PASCAL SANGLA - Assis par terre,french pop,3,0.53103113,0.16922222,0.040428333,0.22122014,0.06005825,-0.24343711
PASCAL SANGLA - Une petite pause,french pop,3,0.53103477,0.1721847,0.035241477,0.21617264,0.06195569,-0.24557367
Paso Doble - Fantasie (Extended Version),europop,3,0.5310233,0.17002374,0.03388655,0.21377528,0.055646583,-0.2390834
Paso Doble - Herz an Herz (Live Version),europop,21,0.99995637,-2.2519803,0.17032413,0.9472188,-2.149241,-0.19629517
Paso Doble - Kleine Killer,europop,29,0.99754333,-0.8009441,-1.0486686,-0.36906558,-1.6532648,-0.22456098
Paso Doble - König und Königin,europop,29,0.99764025,-0.6645969,-1.0916591,-0.4467294,-1.5433118,-0.24610512
Pat Deville - Our Day Will Come,blues-rock,16,1.0,-0.031822536,-1.2769177,-0.30828685,1.0652598,-2.874878
Pat Green - Threadbare Gypsy Soul,country rock,5,1.0,1.5881163,3.0657907,1.015159,2.195137,1.2149317
Pat Metheny - Hermitage,free jazz,14,0.65494657,2.3075206,-0.35254052,-0.85510564,0.67018795,-0.014009073
Pat Metheny - Letter From Home,free jazz,14,0.65427923,2.2388008,-0.33330163,-0.8274542,0.63724554,-0.007055022
Pat Metheny - Message To A Friend,free jazz,14,0.6547679,2.2844617,-0.34260446,-0.8447383,0.654296,-0.0035808682
Pat Metheny - Traveling Fast,free jazz,29,0.99731344,-0.5317858,-1.1159592,-0.4931291,-1.4378382,-0.24533948
Pat Travers - As My Life Flies (Live),blues-rock,16,1.0,-0.02438891,-1.3403957,-0.37418574,1.0487868,-2.8986871
Pat Travers - Bazooka,blues-rock,16,1.0,-0.01204719,-1.3471802,-0.3781268,1.0431373,-2.8948712
Pat Travers - Black Betty,blues-rock,16,1.0,-0.038328838,-1.2829974,-0.31720346,1.0473845,-2.8863335
Pat Travers - It Ain't What It Seems,blues-rock,16,1.0,0.004142344,-1.3424834,-0.37715906,1.0653005,-2.8984587
Patience Dabany - Abagui Alobi (Original Version),soukous,3,0.5310352,0.10693304,0.076189175,0.26383632,0.018989772,-0.24496876
Patric C - Everything Has Changed,breakcore,3,0.5309942,0.18030924,0.011754118,0.1933224,0.047578625,-0.23175503
Patric C - Find the Office,breakcore,21,1.0,-2.5391533,-0.26099473,0.7310334,-2.725805,-0.16144282
Patricia Kaas - Elle voulait jouer cabaret,chanson,22,1.0,-0.342829,0.11237088,-0.82845664,-1.3018227,-2.9586596
Patrick Bruel - Au bout de la marelle (Live),cabaret,29,0.99758637,-0.66102564,-1.0893235,-0.44206458,-1.5372819,-0.2419717
Patrick Bruel - J'suis dans la dêche,cabaret,14,0.65312165,2.174812,-0.3403846,-0.8025317,0.6472732,-0.038203772
Patrick Bruel - L'appart (Live _Si ce soir_),cabaret,3,0.53103316,0.16855818,0.046021827,0.22504598,0.062225133,-0.24263617
Patrick Eudeline - La nuit,chanson francaise,29,0.99766505,-0.6515808,-1.0994579,-0.44248402,-1.5336761,-0.25268656
Patrick James - I Remember,bossa nova,3,0.5310578,0.12215601,0.07823797,0.26669192,0.04741043,-0.25233057
Patrick Saint-Eloi - An plas ay,zouk,3,0.53105557,0.10246508,0.08258757,0.2723019,0.028950334,-0.25078297
Patrick Saint-Eloi - Anvi viv',zouk,3,0.5310388,0.15138662,0.054393984,0.23741677,0.052878037,-0.24748951
Patrick Saint-Eloi - Loko,zouk,3,0.5310459,0.1157437,0.084457725,0.26966816,0.03502558,-0.24743645
Patrick Saint-Eloi - Mo lanmou,zouk,3,0.53103435,0.18559235,0.034044914,0.2185453,0.07689427,-0.24583194
Patrick Saint-Eloi - Ola Ou Ye,zouk,3,0.53104097,0.13000835,0.06803922,0.25462425,0.041892245,-0.24660686
Patrick Samson - Io Che Non Vivo Senza Te,freakbeat,29,0.9981408,-0.6790575,-1.1343176,-0.47291785,-1.6003313,-0.24213095
Patsy Cline - A Poor Man's Roses,country rock,5,1.0,1.6480546,3.0388732,0.968608,2.2133844,1.2141538
Patsy Cline - Crazy (Single Version),country gospel,14,0.6558464,2.4148085,-0.38338113,-0.9256332,0.6878897,-0.0009930078
Patsy Cline - I Cried All the Way to the Altar,country rock,5,1.0,1.5912919,3.077071,1.0129544,2.201291,1.2193948
Patsy Cline - Life's Railway To Heaven,country rock,5,1.0,1.6257685,3.032277,0.9695489,2.1920526,1.210456
Patsy Cline - Stop the World (And Let Me Off),country rock,5,1.0,1.6225731,3.0750172,0.9978576,2.2180963,1.2152658
Patti Smith - Lo and Beholden,rock,0,0.77701855,-1.4514261,0.9760913,1.3132777,-0.8174636,-0.22706798
Patti Smith - Wing,rock,3,0.53096914,0.24710032,0.018050805,0.18268822,0.088241115,-0.23229048
Patton Oswalt - A Brief History of Shitty Comedy,parody,0,0.77711725,-1.5208069,1.0496438,1.365461,-0.8501546,-0.22938067
Patty Griffin - All Creatures Of Our God And King,folk-pop,14,0.6550581,2.3123853,-0.365883,-0.8733511,0.6557162,-0.018952617
Patty Griffin - Let Him Fly,folk-pop,3,0.53105175,0.12405749,0.065669075,0.25552088,0.042401448,-0.2507247
Patty Griffin - Moses (Album Version),folk-pop,3,0.531047,0.10416402,0.083908886,0.28324613,0.025856957,-0.25247765
Paul Avgerinos - In My Heart,chill-out,14,0.6553969,2.3525133,-0.35303336,-0.8736483,0.6605279,-0.006679222
Paul Avgerinos - Pure in Heart,chill-out,14,0.65495396,2.3074524,-0.3571174,-0.86361927,0.6555437,-0.020071037
Paul Avgerinos - Song Without End,chill-out,14,0.655811,2.4068372,-0.35209686,-0.88877696,0.67063344,-0.0072323903
Paul Brown - Old Friends,smooth jazz,3,0.5310508,0.13961247,0.06181121,0.24718377,0.051685184,-0.2511344
Paul Brown - Side Steppin',smooth jazz,0,0.7771271,-1.5034493,1.0189818,1.3437519,-0.8479482,-0.22075486
Paul Cantelon - Mary In Labor,folk rock,14,0.65474105,2.288133,-0.34374166,-0.84275925,0.659579,-0.024790488
Paul Cantelon - Opening Titles,folk rock,14,0.6545742,2.2644157,-0.32582712,-0.8252763,0.628297,-0.01595164
Paul Carrack - Dedicated,blue-eyed soul,14,0.65486115,2.2979028,-0.3693148,-0.8669765,0.6577548,-0.021535017
Paul Carrack - I'm on Your Tail,blue-eyed soul,3,0.5310552,0.08218245,0.09534383,0.29250437,0.013298199,-0.25610104
Paul Geremia - Tootie Blues,country blues,14,0.6554828,2.3673186,-0.38164365,-0.9060366,0.68373024,-0.011769684
Paul Glazby - Beautiful,hard house,0,0.7770495,-1.4418696,1.0179354,1.3332843,-0.8057999,-0.22424993
Paul Glazby - pH4,hard house,3,0.5310116,0.17742398,0.0297568,0.2079067,0.05535844,-0.23735377
Paul Glazby - The Wickedness,hard house,0,0.7770193,-1.4365771,1.0143383,1.3263766,-0.7886784,-0.22698538
Paul Overman - Morning Rain Music by Jorge Alfano,meditation,14,0.6554064,2.356017,-0.36050972,-0.877321,0.6643367,-0.007975824
Paul Rodgers - Alright Now,blues-rock,16,1.0,0.053600147,-1.284356,-0.34660015,1.1086206,-2.872355
Paul Rodgers - The Hunter (Live),blues-rock,16,1.0,-0.041632283,-1.3411974,-0.37106442,1.0261848,-2.885663
Paul Roland - Oscar Automobile (Original Ace Lp Version - Bonus Track),hard rock,3,0.53105253,0.10062043,0.078340486,0.2637939,0.02266398,-0.24802501
Paul Simon - A Different Kind of Love,singer-songwriter,3,0.53102785,0.14381614,0.057240956,0.24298826,0.041320816,-0.24352607
Paul Simon - A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),folk-pop,3,0.53092384,0.26338312,0.0021185726,0.16321741,0.07667561,-0.22645651
