"msd_track_id","filename","audio_basename","deezer_artist","deezer_title","genre","primary_genre","genre_count"
"TRAHECO128F9360EB4","Walter Trout - Obstacles in My Way.wav","Walter Trout - Obstacles in My Way","Walter Trout","Obstacles in My Way","blues-rock, chicago blues, british blues, country blues, harmonica blues","blues-rock","5"
"TRAXRRI128F93610C3","Walter Trout Band - Running In Place.wav","Walter Trout Band - Running In Place","Walter Trout Band","Running In Place","blues-rock, chicago blues, british blues, country blues, harmonica blues","blues-rock","5"
"TRAVHTY128F4271F2D","Walter Wanderley Trio - O Menino Desce O Morro.wav","Walter Wanderley Trio - O Menino Desce O Morro","Walter Wanderley Trio","O Menino Desce O Morro","latin jazz, bossa nova, samba, batucada, jazz","latin jazz","5"
"TRAFSAP128E0780ECF","Wang Chung - Dance Hall Days (Re-Recorded).wav","Wang Chung - Dance Hall Days (Re-Recorded)","Wang Chung","Dance Hall Days","pop rock, new wave, dance pop, disco, dance rock","pop rock","5"
"TRAVVIV128F932617C","War Babies - Cry Yourself To Sleep.wav","War Babies - Cry Yourself To Sleep","War Babies","Cry Yourself To Sleep","glam metal, grunge, garage rock, hard rock, alternative rock","glam metal","5"
"TRANYNG128F92E9D4D","Warner Mack - How Long Will It Take.wav","Warner Mack - How Long Will It Take","Warner Mack","How Long Will It Take","rockabilly, country rock, country blues, pop rock, folk rock","rockabilly","5"
"TRAEGGV128F92F29B2","Warrant - Cherry Pie.wav","Warrant - Cherry Pie","Warrant","Cherry Pie","hard rock, heavy metal, pop rock, glam metal, hair metal","hard rock","5"
"TRACHFO12903CB3009","Warren Barfield - Shadow.wav","Warren Barfield - Shadow","Warren Barfield","Shadow","ccm, christian rock, soft rock, pop rock, rock","ccm","5"
"TRAKRQK12903CB3006","Warren Barfield - Unleashed.wav","Warren Barfield - Unleashed","Warren Barfield","Unleashed","ccm, christian rock, soft rock, pop rock, rock","ccm","5"
"TRAQBNL128F4254D13","Warrior King - Another Love Song.wav","Warrior King - Another Love Song","Warrior King","Another Love Song","roots reggae, dancehall, reggae, reggaeton, jungle music","roots reggae","5"
"TRAUBKK128F4254C97","Warrior King - Breath Of Fresh Air.wav","Warrior King - Breath Of Fresh Air","Warrior King","Breath Of Fresh Air","roots reggae, dancehall, reggae, reggaeton, jungle music","roots reggae","5"
"TRAAUIH128F4254C9D","Warrior King - Empress So Divine.wav","Warrior King - Empress So Divine","Warrior King","Empress So Divine","roots reggae, dancehall, reggae, reggaeton, jungle music","roots reggae","5"
"TRAEFQG128F429F74E","Washboard Sam - Bucket's Got A Hole In It.wav","Washboard Sam - Bucket's Got A Hole In It","Washboard Sam","Bucket's Got a Hole in It (Remastered 2002)","delta blues, chicago blues, ragtime, louisiana blues, smooth jazz","delta blues","5"
"TRAFHKA128F429F7C0","Washboard Sam - Come on In.wav","Washboard Sam - Come on In","Washboard Sam","Come On In","delta blues, chicago blues, ragtime, louisiana blues, smooth jazz","delta blues","5"
"TRANNJC128F429F7E3","Washboard Sam - I'm On My Way Blues.wav","Washboard Sam - I'm On My Way Blues","Washboard Sam","I'm on My Way Blues","delta blues, chicago blues, ragtime, louisiana blues, smooth jazz","delta blues","5"
"","Washboard Sam - Mama Don't 'Low.wav","Washboard Sam - Mama Don't 'Low","Washboard Sam","Mama Don't 'Low","delta blues","delta blues","1"
"TRAXLLN128F428B982","Wayne Kramer - Bad Seed.wav","Wayne Kramer - Bad Seed","Wayne Kramer","Bad Seed","hardcore punk, heavy metal, new york, punk, hardcore","hardcore punk","5"
"TRAGUNG128F92F67B3","Wayne Watson - Somebody Sing.wav","Wayne Watson - Somebody Sing","Wayne Watson","Somebody Sing","ccm, religious music, los angeles, christian rock, pop","ccm","5"
"TRAFKDG12903CAB85C","Webb Wilder - Too Cool For Love.wav","Webb Wilder - Too Cool For Love","Webb Wilder","Too Cool For Love","roots rock, blues-rock, rockabilly, texas blues, cool jazz","roots rock","5"
"TRATGDS128F426A2E8","Weedeater - Monkey Junction.wav","Weedeater - Monkey Junction","Weedeater","Monkey Junction","stoner metal, sludge metal, stoner rock, heavy metal, grime","stoner metal","5"
"TRABLMN128E0792687","Weezer - Don't Let Go.wav","Weezer - Don't Let Go","Weezer","Don't Let Go","pop rock, rock, pop, alternative, indie","pop rock","5"
"TRAUMIT128F424DA18","Weezer - Dope Nose.wav","Weezer - Dope Nose","Weezer","Dope Nose","pop rock, rock, pop, alternative, indie","pop rock","5"
"TRATBVA128F9312ACC","Weezer - I Don't Want To Let You Go.wav","Weezer - I Don't Want To Let You Go","Weezer","I Don't Want To Let You Go","pop rock, rock, pop, alternative, indie","pop rock","5"
"TRAXDDY12903C93E27","Wendo Kolosoy - Soki olingi ngai.wav","Wendo Kolosoy - Soki olingi ngai","Wendo Kolosoy","Soki olingi ngai","rumba, congo, soukous, jazz, world music","rumba","5"
"TRAQKVM128F145BB26","Wendy Moten - Make This Love Last.wav","Wendy Moten - Make This Love Last","Wendy Moten","Make This Love Last","ballad, europop, pop rap, quiet storm, hip hop","ballad","5"
"TRAMFIU128F426B004","Wesley Tuttle - With Tears In My Eyes.wav","Wesley Tuttle - With Tears In My Eyes","Wesley Tuttle","With Tears In My Eyes","western swing, traditional country, cowboy, country, guitar","western swing","5"
"TRAHZMM128E07838FF","Wet Wet Wet - Goodnight Girl.wav","Wet Wet Wet - Goodnight Girl","Wet Wet Wet","Goodnight Girl","blue-eyed soul, pop rock, soft rock, madchester, ballad","blue-eyed soul","5"
"TRAUKYS128F14636CB","Wet Wet Wet - Love Is All Around (From _Four Weddings And A Funeral_).wav","Wet Wet Wet - Love Is All Around (From _Four Weddings And A Funeral_)","Wet Wet Wet","Love Is All Around (From ""Four Weddings And A Funeral"")","blue-eyed soul, pop rock, soft rock, madchester, ballad","blue-eyed soul","5"
"TRAKGTS128EF35CBD5","White Heart - Hold On.wav","White Heart - Hold On","White Heart","Hold On","ccm, christian rock, contemporary christian, pop rock, hard rock","ccm","5"
"TRAMIYZ128EF35CBD1","White Heart - In His Name.wav","White Heart - In His Name","White Heart","In His Name","ccm, christian rock, contemporary christian, pop rock, hard rock","ccm","5"
"TRANOXA12903CDB0ED","White Willow - The Reach.wav","White Willow - The Reach","White Willow","The Reach","folk rock, pop rock, art rock, progressive metal, heavy metal","folk rock","5"
"","Whiteheart - Answer The Call (Powerhouse Album Version).wav","Whiteheart - Answer The Call (Powerhouse Album Version)","Whiteheart","Answer The Call (Powerhouse Album Version)","ccm","ccm","1"
"","Whiteheart - Edge Of The Dream (Emergency Broadcast Album Version).wav","Whiteheart - Edge Of The Dream (Emergency Broadcast Album Version)","Whiteheart","Edge Of The Dream (Emergency Broadcast Album Version)","ccm","ccm","1"
"TRAJLKH128F422C613","Whiteheart - Nothing But The Best.wav","Whiteheart - Nothing But The Best","Whiteheart","Nothing But The Best","ccm, christian rock, contemporary christian, pop rock, hard rock","ccm","5"
"TRAKBKO128F1481CFA","Whiteheart - Sing Your Freedom.wav","Whiteheart - Sing Your Freedom","Whiteheart","Sing Your Freedom","ccm, christian rock, contemporary christian, pop rock, hard rock","ccm","5"
"","Whiteheart - Where The Thunder Roars (Tales Of Wonder Album Version).wav","Whiteheart - Where The Thunder Roars (Tales Of Wonder Album Version)","Whiteheart","Where The Thunder Roars (Tales Of Wonder Album Version)","ccm","ccm","1"
"TRACYXW128F4297569","Whitesnake - Fool for Your Loving (2011 Remaster).wav","Whitesnake - Fool for Your Loving (2011 Remaster)","Whitesnake","Fool for Your Loving","blues-rock, heavy metal, hard rock, rock, england","blues-rock","5"
"TRAHVMI128F93235CD","Whitney Cummings - Porn.wav","Whitney Cummings - Porn","Whitney Cummings","Porn","stand-up comedy, comedy, funny, spoken word, los angeles","stand-up comedy","5"
"TRAHRSA128F93235CB","Whitney Cummings - Romance.wav","Whitney Cummings - Romance","Whitney Cummings","Romance","stand-up comedy, comedy, funny, spoken word, los angeles","stand-up comedy","5"
"","Whitney Houston - Saving All My Love for You (Live in Kings Park Stadium, Durban, South Africa - November 8, 1994).wav","Whitney Houston - Saving All My Love for You (Live in Kings Park Stadium, Durban, South Africa - November 8, 1994)","Whitney Houston","Saving All My Love for You (Live in Kings Park Stadium, Durban, South Africa - November 8, 1994)","modern rock","modern rock","1"
"TRARDRX128F9325812","WhoMadeWho - Satisfaction.wav","WhoMadeWho - Satisfaction","WhoMadeWho","Satisfaction","disco, tech house, electro, electropop, folk rock","disco","5"
"","WhoMadeWho - This Train (Munk Edit).wav","WhoMadeWho - This Train (Munk Edit)","WhoMadeWho","This Train (Munk Edit)","disco","disco","1"
"TRAXAJF128F4216398","Why_ - Sanddollars.wav","Why_ - Sanddollars","Why?","Sanddollars","hip hop, indie rock, new wave, rock, alternative rock","hip hop","5"
"TRAQZJM128F4216397","Why_ - Sick 2 Think.wav","Why_ - Sick 2 Think","Why?","Sick 2 Think","hip hop, indie rock, new wave, rock, alternative rock","hip hop","5"
"TRATRPJ128F4291CA2","Why_ - You'll Know Where Your Plane Is... (Part 4).wav","Why_ - You'll Know Where Your Plane Is... (Part 4)","Why?","You'll Know Where Your Plane Is... (Part 4)","hip hop, indie rock, new wave, rock, alternative rock","hip hop","5"
"TRAOOGO128F92CC441","Wild Horses - Mother's Little Helper.wav","Wild Horses - Mother's Little Helper","Wild Horses","Mother's Little Helper","outlaw country, hard rock, heavy metal, classic rock, country rock","outlaw country","5"
"TRAOKCO12903C9D391","Will To Will - Take Me To Paradise (Nicky Scanni's Garage Mix).wav","Will To Will - Take Me To Paradise (Nicky Scanni's Garage Mix)","Will To Will","Take Me To Paradise (Nicky Scanni's Garage Mix)","turnablism, breakbeat, electro","turnablism","3"
"TRATGQQ128F9314185","William Coulter - Shrivasta.wav","William Coulter - Shrivasta","William Coulter","Shrivasta","celtic, celtic fusion, soft rock, irish folk, chill-out","celtic","5"
"TRADUTA128F931418A","William Coulter - The Painter And The Magician.wav","William Coulter - The Painter And The Magician","William Coulter","The Painter And The Magician","celtic, celtic fusion, soft rock, irish folk, chill-out","celtic","5"
"TRARMDJ128F931F980","William Goldstein - French Suite_ A Paris Thing.wav","William Goldstein - French Suite_ A Paris Thing","William Goldstein","French Suite: A Paris Thing","disco, easy listening, electronic, funk, ambient","disco","5"
"TRARZBX12903CD70DA","William Orbit - Cavalleria Rusticana.wav","William Orbit - Cavalleria Rusticana","William Orbit","Cavalleria Rusticana","progressive house, downtempo, trance, progressive trance, hard trance","progressive house","5"
"TRAIIUE128E07826EC","William Orbit - Harry Flowers.wav","William Orbit - Harry Flowers","William Orbit","Harry Flowers","progressive house, downtempo, trance, progressive trance, hard trance","progressive house","5"
"TRAFRJH128E0781C5B","William Orbit - Love My Way (Album Version).wav","William Orbit - Love My Way (Album Version)","William Orbit","Love My Way","progressive house, downtempo, trance, progressive trance, hard trance","progressive house","5"
"TRAEUGG128E07826F2","William Orbit - The Monkey King.wav","William Orbit - The Monkey King","William Orbit","The Monkey King","progressive house, downtempo, trance, progressive trance, hard trance","progressive house","5"
"TRAPNZR128EF3583E8","Williamson - Breathe Easy.wav","Williamson - Breathe Easy","Williamson","Breathe Easy","neofolk, downtempo, experimental pop, chill-out, instrumental rock","neofolk","5"
"TRAEXXT128F427AF12","Williamson - Time You'll Never Get Back.wav","Williamson - Time You'll Never Get Back","Williamson","Time You'll Never Get Back","neofolk, downtempo, experimental pop, chill-out, instrumental rock","neofolk","5"
"TRAWMDW128F42B0C97","Willie Barcena - Military Man.wav","Willie Barcena - Military Man","Willie Barcena","Military Man","comedy, funny, spoken word, stand-up comedy, comedian","comedy","5"
"TRAFSSU128EF344074","Willie Bobo - A Little Tear.wav","Willie Bobo - A Little Tear","Willie Bobo","A Little Tear","latin jazz, jazz funk, boogaloo, soul jazz, salsa","latin jazz","5"
"","Willie Bobo - It´s Not Unusual.wav","Willie Bobo - It´s Not Unusual","Willie Bobo","It´s Not Unusual","latin jazz","latin jazz","1"
"TRAACNS128F14A2DF5","Willie Bobo - Spanish Grease.wav","Willie Bobo - Spanish Grease","Willie Bobo","Spanish Grease","latin jazz, jazz funk, boogaloo, soul jazz, salsa","latin jazz","5"
"TRAEOIC12903D05C54","Willie Clancy - Air_ My Lagan Love.wav","Willie Clancy - Air_ My Lagan Love","Willie Clancy","Air: My Lagan Love","disco, electro, progressive house, gaita, celtic","disco","5"
"TRAHUVQ12903D05C14","Willie Clancy - Double Jig_ The Rolling Wave.wav","Willie Clancy - Double Jig_ The Rolling Wave","Willie Clancy","Double Jig: The Rolling Wave","disco, electro, progressive house, gaita, celtic","disco","5"
"TRAPQEB12903D05C36","Willie Clancy - Jig_ A Chailleach, do Mharais Mé.wav","Willie Clancy - Jig_ A Chailleach, do Mharais Mé","Willie Clancy","Jig: A Chailleach, do Mharais Mé","disco, electro, progressive house, gaita, celtic","disco","5"
"TRABVAR128F421CFCB","Willie Rosario - Un Tipo Como Yo.wav","Willie Rosario - Un Tipo Como Yo","Willie Rosario","Un Tipo Como Yo","salsa, charanga, latin jazz, boogaloo, mambo","salsa","5"
"TRASCXB128F423D3E7","Willy DeVille - Runnin' Through the Jungle (Shootin' the Blues).wav","Willy DeVille - Runnin' Through the Jungle (Shootin' the Blues)","Willy DeVille","Runnin' Through the Jungle (Shootin' the Blues)","blues-rock, pop rock, roots rock, latin jazz, europop","blues-rock","5"
"TRAFELG128F427C373","Wilshire - Special (Album Version).wav","Wilshire - Special (Album Version)","Wilshire","Special (Album Version)","ccm, pop rock, adult contemporary, rock, english","ccm","5"
"TRALBFX12903D00703","Winds Of Plague - Soldiers of Doomsday.wav","Winds Of Plague - Soldiers of Doomsday","Winds Of Plague","Soldiers of Doomsday","death metal, black metal, heavy metal, metal, hardcore","death metal","5"
"","Winifred Phillips - Sporabilities.wav","Winifred Phillips - Sporabilities","Winifred Phillips","Sporabilities","game","game","1"
"TRACNBG128F425B49E","Winston Reedy - Daughters of Zion.wav","Winston Reedy - Daughters of Zion","Winston Reedy","Daughters of Zion","lovers rock, reggae, roots reggae, dub, orchestra","lovers rock","5"
"TRARFLF128F425B49B","Winston Reedy - Paradise (In Your Eyes).wav","Winston Reedy - Paradise (In Your Eyes)","Winston Reedy","Paradise (In Your Eyes)","lovers rock, reggae, roots reggae, dub, orchestra","lovers rock","5"
"","Wk - Perfecto Desconocido (feat. Traficante de Almas).wav","Wk - Perfecto Desconocido (feat. Traficante de Almas)","Wk","Perfecto Desconocido (feat. Traficante de Almas)","progressive house","progressive house","1"
"TRAPVDC128F422C711","Wolfchant - Guardians Of The Forest.wav","Wolfchant - Guardians Of The Forest","Wolfchant","Guardians Of The Forest","viking metal, black metal, folk metal, celtic metal, melodic black metal","viking metal","5"
"TRAXWDS12903CEE35E","Wolfmother - Cosmonaut.wav","Wolfmother - Cosmonaut","Wolfmother","Cosmonaut","stoner metal, alternative metal, heavy metal, hard rock, rock","stoner metal","5"
"TRAJOPN128F423BEC3","Wolfmother - Dimension.wav","Wolfmother - Dimension","Wolfmother","Dimension","stoner metal, alternative metal, heavy metal, hard rock, rock","stoner metal","5"
"TRAMMDM128F425EAA9","Wyclef Jean - Heaven's In New York (Album Version).wav","Wyclef Jean - Heaven's In New York (Album Version)","Wyclef Jean","Heaven's In New York (Album Version)","hip hop, reggae, rap, urban, east coast rap","hip hop","5"
"TRANYYX128F4276EE3","Wyclef Jean - Something About Mary (Album Version).wav","Wyclef Jean - Something About Mary (Album Version)","Wyclef Jean","Something About Mary (Album Version)","hip hop, reggae, rap, urban, east coast rap","hip hop","5"
"","Wyclef Jean - You Say Keep It Gangsta (feat. Butch Cassidy & Sharissa) (Album Version).wav","Wyclef Jean - You Say Keep It Gangsta (feat. Butch Cassidy & Sharissa) (Album Version)","Wyclef Jean","You Say Keep It Gangsta (feat. Butch Cassidy & Sharissa) (Album Version)","hip hop","hip hop","1"
"TRAIDBZ12903CF5A37","X-Raided - Assisted Suicide 2.5.wav","X-Raided - Assisted Suicide 2.5","X-Raided","Assisted Suicide 2.5","gangster rap, hip hop, hardcore rap, g funk, horrorcore rap","gangster rap","5"
"TRAIHGS12903CDE8BE","X-Raided - Fuckin Wit a Psycho.wav","X-Raided - Fuckin Wit a Psycho","X-Raided","Fuckin Wit a Psycho","gangster rap, hip hop, hardcore rap, g funk, horrorcore rap","gangster rap","5"
"TRAVNYY12903CA6AA3","X-Raided - Liftoff.wav","X-Raided - Liftoff","X-Raided","Liftoff","gangster rap, hip hop, hardcore rap, g funk, horrorcore rap","gangster rap","5"
"TRADJIZ128F934DCF4","X-Raided - Thug Queen.wav","X-Raided - Thug Queen","X-Raided","Thug Queen","gangster rap, hip hop, hardcore rap, g funk, horrorcore rap","gangster rap","5"
"TRAVVEB128F934DD34","X-Raided - Whatever It Took.wav","X-Raided - Whatever It Took","X-Raided","Whatever It Took","gangster rap, hip hop, hardcore rap, g funk, horrorcore rap","gangster rap","5"
"TRAVKVC128F42671D3","X-Raided - Who's Tha Hoe.wav","X-Raided - Who's Tha Hoe","X-Raided","Who's Tha Hoe","gangster rap, hip hop, hardcore rap, g funk, horrorcore rap","gangster rap","5"
"TRACOSS12903CE4724","X-Static - Murderous Style.wav","X-Static - Murderous Style","X-Static","Murderous Style","happy hardcore, hard trance, deep house, trance, progressive house","happy hardcore","5"
"TRADMGC128F9306CC9","X-ecutioners - Play That Beat (Clean Version).wav","X-ecutioners - Play That Beat (Clean Version)","X-ecutioners","Play That Beat (Explicit Version)","turnablism, hip hop, beat, underground rap, rapcore","turnablism","5"
