track_id,title,artist,genre
TRAQLOT12903CE025B,Enclosed_ One Broken Heart,Eddy Arnold,"honky tonk, classic country, traditional country, country pop, rockabilly"
TRAQLTJ128F92E7FEE,Jalousie,André Verchuren,"chanson, musette, bossa nova, folk, easy listening"
TRAQLWZ12903CC77C2,Turn Me On,Johnny Osbourne,"roots reggae, dancehall, reggae, lovers rock, dub"
TRAQLXW128F4278459,Du Verstehst Mich Nicht,Andreas Dorau,"tech house, new beat, hard trance, happy hardcore, hard house"
TRAQMAK128F930D5F6,100% Dundee,The Roots,"funk, hip hop, soul, hardcore rap, alternative rap"
TRAQMBA12903CD57EA,Breezin' Along With the Breeze,The Merry Macs,"big band, close harmony, pop, ballad, beat"
TRAQMBC128F424FC8B,Future Traffic Song,Ashtrax,"progressive house, progressive trance, breakbeat, tech house, trance"
TRAQMCF128F4247415,I Don't Give a F**k,D.O.W.N.,"southern rock, grunge, doom metal, metal, rock"
TRAQMCM128F934CF43,Mango Del Monte,Tito Rodriguez,"mambo, bolero, charanga, salsa, world fusion"
TRAQMDS128F9326C87,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),SNAP!,"pop rap, hip house, europop, trance, hip hop"
TRAQMKM128F92E4EDD,Feel Better,California Oranges,"twee pop, indie pop, california, post rock, power pop"
TRAQMLV128F92F33CB,Den Me Agapas,Anna Vissi,"british pop, german pop, eurodance, world music, dance"
TRAQMNB12903CDD58F,Compromise,The Berzerker,"speedcore, grindcore, gabba, death metal, breakcore"
TRAQMNJ128F92E9D94,The Queen's Treatment,Ada Jane,"orchestra, power pop, ballad, pop, acoustic"
TRAQMNQ128F4250FD8,Tomara (I Wish),Flora Purim,"latin jazz, jazz funk, brazilian jazz, free improvisation, jazz"
TRAQMOX12903CAEBD7,Get Moose and Squirrel,Virgil Moorefield,"experimental rock, noise rock, jazz, avant-garde, contemporary classical music"
TRAQMTB128F92FEE3B,Slab Ridaz (feat. Lucky Luciano & Filero),Ice_ Lucky Luciano_ Filero,"dub, hip hop, illbient, trip hop, future jazz"
TRAQMWJ12903D02BD4,Outskirts Of Life,GG Allin,"shock rock, straight edge, horror punk, hardcore punk, oi"
TRAQMWP12903CAC06F,A Broken Heart,Dallas Holm,"ccm, gospel, inspirational, contemporary christian, christian"
TRAQMYS128F930582B,Styles P Speaks (Interlude),Styles P,"rap, hip hop, hardcore rap, east coast rap, alternative"
TRAQMZB128EF351A09,Certified Gangstas (featuring Jim Jones Camron & Bezell),The Game feat. Jim Jones Camron & Bezell,"gangster rap, dirty south rap, neo soul, reggaeton, hip hop"
TRAQMZG128F427C15C,Sanctify Yourself (Extended Remix),Simple Minds,"new wave, classic rock, rock, pop, alternative"
TRAQNEC128F14ADF01,Hollow Eyes (Beat The System Album Version),Petra,"ccm, christian rock, country rock, christian music, pop folk"
TRAQNHD128F42438E2,When A Man Loves A Woman,Alexander O'Neal,"dance pop, disco, neo soul, downtempo, deep house"
TRAQNMM12903D00407,Party Favours,Bionikworld,"melbourne, remix, original"
TRAQNMX128F427CAFB,Sous les chataigniers,Jean Segurel,"chanson, musette, easy listening, jazz, pop"
TRAQNUS128F14698ED,124,Photek,"jungle music, deep house, future jazz, big beat, progressive house"
TRAQNXY128EF35D3CB,Gemini,Ashes to Ashes,"avantgarde metal, progressive metal, symphonic metal, melodic black metal, gothic metal"
TRAQOFP128F92FF669,Plans (Cover Version - Original by Grizzly Bear),Band Of Horses,"folk-pop, folk, rock, pop, indie"
TRAQOLQ128EF3531E3,Find us Faithful,Bill Murk,"hard house, hardstyle, hip hop, techno, intelligent dance music"
TRAQOMM12903CC1D1C,Are You Putting Me On The Shelf,Don & Juan,"doo-wop, ballad, german pop, blues-rock, pop rock"
TRAQOOL128F93030A4,Hunter And The Hunted (Live),Simple Minds,"new wave, classic rock, rock, pop, alternative"
TRAQOOU12903CBE70D,Happy Beat,Edmundo Ros,"samba, jazz funk, ragtime, latin jazz, easy listening"
TRAQOOW128F932FA3C,Per Colpa Tua,Noemi,"musica, hardstyle, rave, eurodance, blues"
TRAQOPC128F422850C,Hur hur murmioon,Frederik,"tech house, hardstyle, hard trance, deep house, progressive house"
TRAQOSE128F42575EF,100%,Cocoa Tea,"dancehall, roots reggae, reggae, lovers rock, dub"
TRAQOXO128F42636BD,Down In The Hole,James Taylor,"folk-pop, soft rock, folk rock, classic rock, singer-songwriter"
TRAQOXP128F4275511,La Llamada,Selena,"tejano, cumbia, latin, pop, texas"
TRAQPAW128F423666C,Dream Of Ice,Dave Eggar,"new age, contemporary instrumental, relax, piano, ambient"
TRAQPFR12903CC26CF,REALIZATION: REMORSE,This Is Hell,"post-hardcore, hardcore punk, hardcore, post rock, emo"
TRAQPGM128F933B997,Visitor,Donna The Buffalo,"zydeco, jam band, bluegrass, folk rock, americana"
TRAQPHD128F4226E5E,Soul Simplicity,Soulwax,"dance rock, alternative, indie, bastard pop, club"
TRAQPHP128F92F1464,Put It Off Until Tomorrow,Mae West,"modern rock, garage rock, ragtime, smooth jazz, vaudeville"
TRAQPJU128F1484689,Groundhog Day f/Cee-Lo Green & DJ Craze,Mayday,"folk-pop, hard trance, roots reggae, new beat, techno"
TRAQPKV128E078EE32,Livin' On The Edge,Aerosmith,"blues-rock, heavy metal, hard rock, pop rock, glam rock"
TRAQPKX128F428146D,Come Around (Acoustic),Sister Hazel,"post-grunge, southern rock, chill-out, soft rock, alternative dance"
TRAQPWZ128F9333FF8,El Sabor lo Pongo Yo,David Andreu,"rumba, los angeles, flamenco, ballet, bulerias"
TRAQPZK128F9326C80,Mary Had A Little Boy (Maestro Mix),SNAP!,"pop rap, hip house, europop, trance, hip hop"
TRAQQEE128EF342942,Onni,Irwin Goodman,"german pop, pop rock, ballad, folk rock, disco"
TRAQQHJ128F9345DC3,1000 Good Intentions,Rise Against,"hardcore punk, rock, punk, hardcore, punk revival"
TRAQQLM128F147CBFE,Jaan - Interlude,Rishi Rich,"bhangra, desi, uk garage, pop rap, hip hop"
TRAQQOG128F934B0A1,Zanzibar,Lizzy Borden,"heavy metal, glam metal, shock rock, hard rock, power metal"
TRAQQTW128F1466D86,All The Things You Are,Eliane Elias,"brazilian jazz, latin jazz, hard bop, jazz funk, vocal jazz"
TRAQQUC128F9314732,I Surrender All,Clay Crosse,"ccm, pop rap, country rock, ballad, art rock"
TRAQQUQ128F933671B,I'm Wondering,Mikey General,"dancehall, reggae, roots reggae, roots rock, lovers rock"
TRAQQUX128F92F9F10,Starlight,Snowgoons,"los angeles, hip hop, hardcore hip hop, turnablism, rap"
TRAQQVR128F4255A3A,White Light,Gorillaz,"hip hop, trip hop, alternative hip hop, dub, pop rap"
TRAQQYH12903D0C595,Gedroomd,Hef feat. Big2 & Dio,"screamo, hip hop, dutch, nederhop, jazz"
TRAQQZN128F931FA31,Everything I Need,All Girl Summer Fun Band,"pop rock, twee pop, indie rock, indie pop, cuddlecore"
TRAQRAM128F4296694,Cuore Appassionato,Sergio Franchi,"ballad, disco, chanson, easy listening, oldies"
TRAQRFD128F9322DE6,Cancion De Amor,2 Minutos,"skate punk, straight edge, pop punk, ska punk, oi"
TRAQRFN128F93071EA,Last Thursday (Call Me Crazy),Carolyn Arends,"ccm, folk-pop, christian music, bluegrass, easy listening"
TRAQRHA128F93001EB,Between Love & Hate,The Strokes,"indie rock, rock, new york, garage rock revival, ballad"
TRAQRJO128F42B7B09,Dungeon Master,EPMD / Nocturnal,"hip hop, big beat, old school hip hop, hardcore rap, east coast rap"
TRAQRLZ128F425CE1D,Blue Cave,Steve Smith,"jazz funk, jazz fusion, funk rock, massachusetts, smooth jazz"
TRAQRNL128F42148D3,Walking Through the Ghetto,Sugar Minott,"roots reggae, dancehall, lovers rock, reggae, dub"
TRAQRRD128F425F8E7,Laquelle Des Deux Est La Plus Snob,Jacques Dutronc,"chanson, world beat, garage rock, pop rock, pop"
TRAQRSK128F4279043,Estas Listo,Juan Carlos Baglietto,"tango, ballad, male vocalist, rock, argentina"
TRAQRSO128F92D5C48,Endeka Para,Natassa Theodoridou,"pop folk, modern laika, female vocalist, greek, pop"
TRAQRTB128F9332168,Near My Soul,The Sonics,"rock 'n roll, garage rock, classic rock, rock, garage"
TRAQRTQ128F42707EA,Something 'Bout Love,Lisa Lisa & Cult Jam,"freestyle, pop rap, hip hop, disco, ballad"
TRAQRUZ128F149627D,Sangha the Outcast,Nick Ingman,"jazz funk, exotica, jazz, soul jazz, easy listening"
TRAQRYZ128F4291DCB,My Prerogative,Britney Spears,"dance pop, teen pop, pop rock, electropop, adult contemporary"
TRAQRZP128F931C1F1,Ol' Mother Earth (Album Version),Tony Joe White,"country rock, blues-rock, swamp pop, southern rock, outlaw country"
TRAQSAG128F9354A2A,Bass Fanactiks,DJ Phiene,"ghetto tech, electro, rap"
TRAQSEG128F9327EB9,All Your Love [Live 1999],Gary Moore,"blues-rock, hard rock, pop rock, soft rock, blues"
TRAQSEU12903CE5966,Stereo + Video,D:Fuse vs The Scumfrog,"progressive house, progressive trance, tech house, trance, vocal house"
TRAQSGM128F4296A20,Bazooka,Pat Travers,"blues-rock, hard rock, rock, classic rock, stoner metal"
TRAQSPU128F422146B,Black Night,Halfway to Gone,"southern rock, stoner metal, heavy metal, stoner rock, hard rock"
TRAQSVV128EF34BBEC,Geh,Kuba,"easy listening, chill-out, acid jazz, dub, downtempo"
TRAQSWI128F9343039,Cry Like An Angel,Shawn Colvin,"country rock, pop rock, folk rock, soft rock, ballad"
TRAQSWR128F92F1357,Waiting For A Train [Live],John Sebastian,"folk rock, soft rock, singer-songwriter, pop rock, bluegrass"
TRAQSWY12903CEB99F,Menssa,Loketo,"soukous, congo, los angeles, bongo, african"
TRAQSYW12903CB969B,Carrie's Theme,John Frizzell,"soundtrack, sympho black metal, tribal house, r&b, goa"
TRAQTBF12903CCC1B7,Oi! Oi! Oi!,Cockney Rejects,"oi, horror punk, psychobilly, rock, punk"
TRAQTCE128F92E341E,Miina ja Mikko markkinoilla,Esa Pakarinen,"oldies, finish, rock 'n roll, humorous, comedy"
TRAQTEH128F427DD91,I've Been Cryin' Since You've Been Gone,New Roanoke Jug Band,"jug band, folk, bluegrass, slide, string"
TRAQTKV128F427BFA5,Saturday Night's Alright (For Fighting),Nickelback featuring Kid Rock,"alternative metal, post-grunge, alternative rock, rock, pop"
TRAQTOS128F428E94B,The One Piece Puzzle,SKYCLAD,"folk rock, heavy metal, progressive metal, folk metal, hard rock"
TRAQTRL128F428C2AF,Mai,Loudermilk,"post-grunge, alternative metal, heavy metal, math rock, massachusetts"
TRAQTYT12903D134AC,What I've Got In Mind,Billie Jo Spears,"classic country, motown, oldies, rockabilly, traditional country"
TRAQUBY128F42671D0,Soul Etouffe,Jazz Crusaders,"jazz funk, jazz, funk, soul jazz, hard bop"
TRAQUCX12903CD43F9,Never-ending,Esion Jim,"downtempo, dub, deep house, electronic, ambient"
TRAQUFS12903CF9F32,How Long,Joe Grushecky,"heartland rock, pop rock, rock 'n roll, roots rock, classic rock"
TRAQUIR128F429B067,Cancion De Cuna_ Op. 49_ No. 4 (Brahms),Mariano Yanani,"lullaby, new wave, alternative rock, rock, punk"
TRAQUJD128F933BBF9,Dubrovnic,Les Ogres De Barback,"chanson, gypsy jazz, chill-out, musette, ska"
TRAQUJP128F146082C,Out In The Street,UFO,"heavy metal, hard rock, blues-rock, gangster rap, happy hardcore"
TRAQUQK128F92D13C1,Haunted House,Gene Simmons,"hard rock, heavy metal, pop rock, rockabilly, rock 'n roll"
TRAQURF128F932BAFA,A Disconsolate Winter Landscape,Crematorium,"death core, technical death metal, brutal death metal, metalcore, thrash metal"
TRAQUTI128F92FF7A6,Galopera,Los Fabulosos,"ska, latin, argentina, salsa, reggae"
TRAQUVZ128F932B2B7,Tennessee Blues (Album Version),Geoff Muldaur,"samba, folk-pop, country rock, folk rock, blues"
TRAQUWF128E07924E4,Niggas Die 4 Me,Drag-On / DMX,"rap, hip hop, freestyle, beat, hardcore rap"
TRAQUZJ128F92F7059,Diamond In The Bluff,Memphis Sheiks,"country blues, blues, folk, jug band, guitar"
TRAQVCT12903CD7F32,Release Me,Don Gibson,"country rock, country blues, ballad, honky tonk, classic country"
TRAQVDI128F42969C8,Nature's Disappearing,John Mayall & The Bluesbreakers,"blues-rock, chicago blues, harmonica blues, electric blues, blues"
TRAQVFU12903CDCB07,These Days,Take It Back!,"melodic hardcore, christian punk, roots rock, christian hardcore, christian rock"
TRAQVJC128F932E431,Mambo Italiano,Tony Murena,"chanson, musette, easy listening, waltz, jazz"
TRAVMWQ128F934B098,When I Grow Up,Fever Ray,"electronic, ambient, folk, electronic music, opera"
TRAQVLJ128F4283F4D,Silent Night,Philip Bailey,"jazz funk, smooth jazz, neo soul, quiet storm, vocal jazz"
TRAQVMY128F424C862,Spain,Neviss,"british pop, power pop, indie rock, indie pop, alternative rock"
TRAQVOG128F9340E58,I.Y.A.,Chris Brown,"r&b, hip hop, rap, urban, blues"
TRAQVQM128F933DFEB,Lost In The Future,Sneaky Sound System,"alternative dance, dance-punk, hip house, electro, electroclash"
TRAQVSH128F92EF9A5,The Loco Motion,Little Eva,"pop rock, all-female, ballad, europop, doo-wop"
TRAQVTL128F42B2A06,I Love You Baby,Thrilla U,"lovers rock, dancehall, roots reggae, reggae, dub"
TRAQVTO128F14696A6,Da Funk,Daft Punk,"techno, electronica, electronic, pop, french"
TRAQVUG128F145EB2E,What If I Kissed You Right Now?,Joi,"breakbeat, big beat, tribal house, progressive house, dub"
TRAQVUG128F4286DE3,Transmission - [The Factory_ Manchester Live 11 April 1980],Joy Division,"alternative, indie, gothic rock, guitar, soundtrack"
TRAQVWM128F426CFAD,Raise Your Hand,Janis Joplin,"blues-rock, classic rock, rock, psychedelic, album rock"
TRAQWEF128F92D2831,Icicle Rain,Claire Hamill,"new age, ambient, electronic, experimental, abstract"
TRAQWGP128F932EAFE,Ill Always Love You,The Tokens,"doo-wop, latin jazz, brill building pop, pop rock, ballad"
TRAQWJZ128F4243C9B,Great Escape (Good Intentions),Bob Neuwirth,"singer-songwriter, oldies, blues, world fusion, folk"
TRAQWKC128F428BD2C,The Strongest Wind That Blows,Shriekback,"alternative dance, dance rock, new wave, dark wave, dub"
TRAQWUU128F4231383,Main Title/Animal Crackers,The Marx Brothers,"vaudeville, show tunes, comedy, stand-up comedy, avant-garde"
TRAQWVS128F92D6481,Non-Stop Floater,Marcelo Radulovich,"experimental pop, experimental, electronic, ambient, avant-garde"
TRAQWXH128F93163FE,Ki An O Ageras Fisa,Nikos Xilouris,"greek, folk"
TRAQXAZ12903CF156D,Nie mehr heim,Kapelle Herrenweide,"humppa, polka, rock, german pop, german"
TRAQXJY12903CF3A0E,House of Love,Steel Pulse,"roots reggae, reggae, england, dancehall, lovers rock"
TRAQXKZ128F429D175,People Make The World,The Box Tops,"blue-eyed soul, pop rock, blues-rock, beach music, soft rock"
TRAQXOQ128F93228A9,Noites Cariocas (Minhas Noites Sem Sono),Gal Costa,"brazilian pop music, tropical, bossa nova, samba, brazilian jazz"
TRAQXYU12903CD9262,I Loves You Porgy,Percy Faith,"instrumental pop, easy listening, ballad, disco, pop rock"
TRAQYFL12903D138CF,Descontrol,Daddy Yankee,"reggaeton, reggae, rap, latin, dancehall"
TRAQYMX12903CAB6C6,Jenny Jenny,The Shirrows,freakbeat
TRAQYOC128F9341CDC,Genesis,Busta Rhymes,"hip hop, rap, hardcore rap, east coast rap, alternative rap"
TRAQYRR128F92F8632,Twelve Gates To The City,John Cephas & Phil Wiggins,"piedmont blues, east coast blues, harmonica blues, country blues, blues"
TRAQYSF128F425D3D8,Con La Tinta De Mi Sangre,Mazz,"tejano, latin pop, latin, spanish, los angeles"
TRAQYUA128F428742F,You Gotta Move,Mississippi Fred McDowell,"delta blues, country blues, blues, blues-rock, religious music"
TRAQYVG128F92FE7E1,How Old Are You,Loudon Wainwright III,"modern rock, singer-songwriter, folk, rock, vocal"
TRAQYWJ128F931282C,Engine Skull,Cancer Bats,"southern rock, post-hardcore, hardcore punk, hardcore, metal"
TRAQYXL128F425EA21,We Will Stand,Russ Taff,"ccm, southern gospel, southern rock, pop rap, country rock"
TRAQYZI128F4273CF3,Indian Queen,Electric Light Orchestra,"art rock, classic rock, progressive rock, rock, electronic"
TRAQYZO128F930BC98,Easy or Not (Album Version),To My Surprise,"experimental rock, power pop, alternative rock, ska, indie rock"
TRAQYZO12903CB818E,Hillcrest Drive,The Del McCoury Band,"bluegrass, trance, electronica, male vocalist, alternative country"
TRAQZAA128F4281E5F,Casava Piece Riddim,Sly Dunbar,"lovers rock, reggae, soundtrack"
TRAQZBF128F42830A1,Easy Life (Live),Cockney Rejects,"oi, horror punk, psychobilly, rock, punk"
TRAQZDZ128F92C9FCE,Principe Nino - Original,Orquesta Broadway,"charanga, salsa, tropical, latin, chant"
TRAQZFU128F429AF8D,Life Upon The Wicked Stage,Sophie Tucker,"vaudeville, easy listening, cabaret, country blues, gypsy jazz"
TRAQZGZ128F92FF445,Salsa pa tí,Perrocker,"alternative, creative commons, jamendo"
TRAQZIY128F427F117,Lagrima,Terry Muska,"classical, contemporary, traditional, texas, spanish guitar"
TRAQZJM128F4216397,Sick 2 Think,Why?,"hip hop, indie rock, new wave, rock, alternative rock"
TRAQZMQ12903CB7E9D,Mansion in the Sky,Florida Boys,"southern gospel, ccm, close harmony, gospel, 90s"
TRAQZPC12903CDE0D5,Going Out Tonight,HardNox,"alternative hip hop, hard house, modern rock, hip hop, trance"
TRAQZPU128F14B06DE,Studio Dialogue (#26),The Stooges,"experimental rock, garage rock, rock, hard rock, classic rock"
TRAQZQC128F14ACB44,Allez_ Glissez!,Quadro Nuevo,"tango, musette, chill-out, jam band, flamenco"
TRAQZQX128F931338F,Touch The Sky,Kanye West / Lupe Fiasco,"hip hop, rap, soul, east coast rap, alternative rap"
TRAQZSL128F426A842,Don't Bogart,Headhunter,"dubstep, progressive house, dubtronica, hard house, grime"
TRAQZTC128F933E227,Oh The Joy That Came To Me,Sister Rosetta Tharpe,"religious music, country blues, jump blues, classic female blues, blues"
TRAQZUA12903CE65F2,Love and happiness,Billy Price_ Fred Chapellier,"blues-rock, blues, blue-eyed soul, urban, pennsylvania"
TRAQZWH128F934B093,Don't Start Me Cryin' Now,DMZ,"dubstep, garage rock, massachusetts, punk, pop"
TRARAAG128F42437FB,Concerto For Saxophone (Quartet Version): Movement IV,Philip Glass,"chamber music, soundtrack, classical, traditional, new age"
TRARACF128F424FACF,Come Alive,Agnostic Front,"hardcore punk, heavy metal, new york, punk, hardcore"
TRARAEG128F42647B2,Trying To Get To Heaven,Bob Dylan,"blues-rock, folk rock, classic rock, singer-songwriter, rock"
TRARAEU12903CB396C,Misty Valley,Frank Chacksfield & His Orchestra,"space age pop, exotica, easy listening, orchestra, instrumental"
TRARAGQ12903CB6892,Sehnsuchtsexpress,Frl.Menke,"german pop, new wave, pop rock, neue deutsche welle, europop"
TRARAHB128F428928E,Do Your Will (Album Version),The Rance Allen Group,"jazz funk, soul jazz, funk, disco, latin jazz"
TRARAIG128F424DDCC,Heyya Heyya,Ramy Ayach,"pop folk, pop, arabic, electronic, house"
TRARAIO128E0780FDE,Spitting Games,Snow Patrol,"indie rock, rock, pop, alternative, alternative rock"
TRARAJS12903CAD54F,System of Play,Theodor Zox,"tech house, deep house, techno, electro, electronic"
TRARAKX12903CBADE2,So hell mit Klause Duo,Flowin Immo et Les Freaqz,"hip hop, rap, german, experimental, german hip hop"
TRARALS128F934F7C1,Oh What A Feeling,Everly Brothers,"rock 'n roll, oldies, country music, country rock, ballad"
TRARANL128F1478789,Drones,Rise Against,"hardcore punk, rock, punk, hardcore, punk revival"
TRARATE128F92FE56A,Check the bomb,Refractory,"vocal jazz, jazz, female vocalist, korean, contemporary jazz"
TRARAZI128F427F3B4,Llama y Verás,Luis Alberto Spinetta,"rock 'n roll, funk rock, art rock, psychedelic rock, singer-songwriter"
TRARBBK128F427ED68,Elle Et Moi,Koffi Olomide,"zouk, soukous, congo, comedy rap, world music"
TRARBCN128F92F3559,Xiang Zai Le Huo,Eason Chan,"cantonese pop, chinese music, trance, hip hop, rap"
