msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,genre,key,mode,loudness,tempo,key_confidence,mode_confidence,has_audio
TRAONPF128F42480A7,Phil Vassar,This Is My Life,Ameritz Karaoke Entertainment,This Is My Life (In the Style of Phil Vassar) [Karaoke Version],Ameritz Karaoke Entertainment - This Is My Life (In the Style of Phil Vassar) [Karaoke Version].mp3,"country rock, singer-songwriter, country, classic rock, techno",11,0,-4.35,94.007,0.383,0.438,True
TRAONNA128F4268CCA,Mobb Deep,Where Ya Heart At,Mobb Deep,Where Ya Heart At,Mobb Deep - Where Ya Heart At.mp3,"gangster rap, hip hop, rap, hardcore rap, east coast rap",5,1,-7.101,93.976,0.641,0.551,True
TRAONNS128F9328B51,Alturas,A ti,De Las Alturas,Sin Ti,De Las Alturas - Sin Ti.mp3,"world beat, folk, world fusion, ethnic, latin",4,0,-12.891,136.874,0.276,0.568,True
TRAONMS128F1481B05,Quinteto Violado,Galope A Beira Mar,Quinteto Violado,Galope A Beira-Mar,Quinteto Violado - Galope A Beira-Mar.mp3,"brazilian pop music, brazilian jazz, samba, bossa nova, frevo",7,1,-13.136,125.224,1.0,0.697,True
TRAONEQ128F42A8AB7,TEN MADISON,Leaving Melbourne,Ten Madison,Leaving Melbourne (Original Mix),Ten Madison - Leaving Melbourne (Original Mix).mp3,"downtempo, chill-out, progressive trance, deep house, electro",4,0,-7.827,133.326,0.178,0.366,True
TRAONBN128F145F0C0,The Edgar Broughton Band,Aphrodite (1999 Digital Remaster),,,,"protopunk, blues-rock, punk blues, art rock, progressive rock",0,1,-12.135,100.799,0.952,0.763,False
TRAONYI128F9324BA3,Patricia Kaas,Elle Voulait Jouer Cabaret,Patricia Kaas,Elle voulait jouer cabaret,Patricia Kaas - Elle voulait jouer cabaret.mp3,"chanson, easy listening, smooth jazz, ballad, pop rock",5,1,-8.016,130.272,0.859,0.681,True
TRAONHO128F92FBB86,Malkit Singh,Akh Larh Gayee,Malkit Singh,Akh Larh Gayee,Malkit Singh - Akh Larh Gayee.mp3,"broken beat, bhangra, desi, italian disco, pop rap",1,1,-14.03,101.13,0.667,0.588,True
TRAOOGD128F92E4768,Alice In Chains,God Smack,Alice In Chains,God Smack (2022 Remaster),Alice In Chains - God Smack (2022 Remaster).mp3,"grunge, alternative metal, heavy metal, hard rock, alternative rock",8,1,-4.438,124.144,0.913,0.7,True
TRAOOJG12903CB752A,Gerald Clayton,All Of You,Gerald Clayton,All Of You,Gerald Clayton - All Of You.mp3,"nu jazz, jazz, experimental, blues, piano",10,0,-16.849,94.978,0.287,0.362,True
TRAOOCO128F9313739,Kyle Eastwood,Samba de Paris,Kyle Eastwood,Samba de Paris,Kyle Eastwood - Samba de Paris.mp3,"hard bop, latin jazz, acid jazz, easy listening, future jazz",10,1,-12.712,115.212,0.549,0.452,True
TRAOOGO128F92CC441,Wild Horses,Mother's Little Helper,Wild Horses,Mother's Little Helper,Wild Horses - Mother's Little Helper.mp3,"outlaw country, hard rock, heavy metal, classic rock, country rock",2,1,-7.458,103.047,0.517,0.596,True
TRAOOHM128F1453E33,Juelz Santana,Lil' Boy Fresh,Juelz Santana,Lil' Boy Fresh,Juelz Santana - Lil' Boy Fresh.mp3,"rap, hip hop, new york, hardcore rap, east coast rap",11,0,-4.148,99.742,0.623,0.575,True
TRAOONS128F428BFC9,Bröderna Djup,Ovanlär,Bröderna Djup,Ovanlär,Bröderna Djup - Ovanlär.mp3,"folk, swedish",5,1,-9.619,199.675,0.352,0.264,True
TRAOOIA128F428BF64,Busdriver,Sun Shower (Single Version),Busdriver,Sun Shower (Single Version),Busdriver - Sun Shower (Single Version).mp3,"alternative hip hop, turnablism, underground rap, indie rock, trip hop",11,1,-7.331,130.129,0.025,0.376,True
TRAOOGL128F93303AA,The Cat's Miaow,Portland_ Oregon,The Cat's Miaow,"Portland, Oregon","The Cat's Miaow - Portland, Oregon.mp3","shoegaze, indie rock, twee pop, rock, cuddlecore",4,1,-13.386,146.909,0.941,0.674,True
TRAOOUX128F4285FBC,Curtis,The River,Grateful Dead,"Big River (Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973)","Grateful Dead - Big River (Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973).mp3","breakbeat, electro, instrumental rock, future jazz, deep house",7,1,-8.05,103.377,0.533,0.634,True
TRAOOPP12903CAEADB,DJ Rashad,Juke Appeal,Dj Rashad,Juke Appeal,Dj Rashad - Juke Appeal.mp3,"ghetto tech, beat, house, dj, acoustic",11,0,-8.656,160.046,0.461,0.446,True
TRAOOSW12903CBF122,Grandpa Jones,Don't Look Back,Grandpa Jones,Don't Look Back,Grandpa Jones - Don't Look Back.mp3,"bluegrass, classic country, country gospel, country, singer-songwriter",4,1,-11.901,129.391,1.0,0.764,True
TRAOOWZ12903CA5672,Little Freddie King,Kinghead Shuffle (Little Freddie King),Little Freddie King,Kinghead Shuffle,Little Freddie King - Kinghead Shuffle.mp3,"new orleans blues, electric blues, blues-rock, texas blues, blues",9,1,-10.491,130.58,0.228,0.246,True
TRAOOOL128F42327D6,Blackfoot,Dream On (LP Version),,,,"southern rock, blues-rock, dancehall, reggae, hard rock",11,0,-12.377,123.415,0.552,0.33,False
TRAOORD12903CCD128,Stickboy,Stand Down,Sticky Kids,"Stand Up, Sit Down","Sticky Kids - Stand Up, Sit Down.mp3","british pop, power pop, singer-songwriter, pop punk, indie pop",6,0,-6.047,180.287,0.421,0.413,True
TRAOOQT128F148B557,Maria Muldaur,Sweet Harmony (LP Version),,,,"dance pop, jazz blues, vocal jazz, jug band, electric blues",9,1,-10.861,146.936,0.629,0.593,False
TRAOOQN12903CEB763,Dottie Rambo_ The Whites,New Shoes,,,,"southern gospel, religious music, christian rock, singer-songwriter, christian",2,1,-7.157,103.014,0.137,0.565,False
TRAOPNA128F4220D20,Simon Harris,You Make Me Feel So Good,,,,"hip house, hip hop, breakbeat, pop rap, electronic",1,1,-18.797,0.0,0.0,0.0,False
TRAOPNO128F92CE9BC,Sam Baker,Just A Glance Away,Sam Baker,Just A Glance Away - Original,Sam Baker - Just A Glance Away - Original.mp3,"funk, country, folk, singer-songwriter, alternative country",7,1,-17.756,95.882,0.358,0.519,True
TRAOPCP128F4223E58,Spade Cooley,Lover,Spade Cooley,Lover,Spade Cooley - Lover.mp3,"western swing, classic country, bluegrass, country, country music",2,0,-29.378,172.612,0.413,0.39,True
TRAOPFB128F930A064,D.A.R.,Que paso,Arnau Bataller,Tengo que dar el paso,Arnau Bataller - Tengo que dar el paso.mp3,"black metal, death metal, hip hop, pagan metal, metal",2,1,-6.657,176.298,0.472,0.584,True
TRAOPAT128F92C970F,Dora The Explorer,Tenemos Amigos,Dora The Explorer,Tenemos Amigos,Dora The Explorer - Tenemos Amigos.mp3,"goregrind, deathgrind, rapcore, brutal death metal, gothic metal",6,0,-6.167,106.298,0.167,0.56,True
TRAOPMN128F424ADAF,Joy Kitikonti,Agrymonyzer (Matsingena Mix),,,,"hard trance, tech house, hard house, progressive trance, hardstyle",11,0,-7.856,137.999,0.465,0.283,False
TRAOPAR128F92EFD17,Don Gibson,Who Cares,Don Gibson,Who Cares,Don Gibson - Who Cares.mp3,"country rock, country blues, ballad, honky tonk, classic country",11,1,-13.524,104.943,1.0,0.882,True
TRAOPGC12903CF53F8,Bruford,Forever Until Sunday,Bruford,Forever Until Sunday,Bruford - Forever Until Sunday.mp3,"jazz fusion, jazz funk, progressive rock, progressive metal, jazz",6,0,-14.857,78.136,0.381,0.385,True
TRAOPRI12903C9FC25,Bruce Springsteen,Rosalita (Come Out Tonight),Bruce Springsteen,Rosalita (Come Out Tonight),Bruce Springsteen - Rosalita (Come Out Tonight).mp3,"heartland rock, classic rock, pop rock, rock, pop",5,1,-5.67,167.559,0.598,0.475,True
TRAOQAT128EF366258,XLNC,Pichleh Janam Dee,Xlnc,Pichleh Janam Dee,Xlnc - Pichleh Janam Dee.mp3,"bhangra, desi, hardstyle, hard trance, italian disco",1,0,-12.373,160.08,0.456,0.365,True
TRAOQBN128F4247C83,Johnny Kidd And The Pirates,Watermelon Man,Johnny Kidd & The Pirates,Watermelon Man,Johnny Kidd & The Pirates - Watermelon Man.mp3,"rock 'n roll, british invasion, beat, british blues, glam rock",7,1,-17.914,88.521,0.205,0.601,True
TRAOPTT128F145837E,Danny Wilson,Spencer-Tracey,Danny Wilson,Spencer-Tracey,Danny Wilson - Spencer-Tracey.mp3,"british pop, pop rock, oldies, new wave, soundtrack",9,0,-14.655,158.208,0.669,0.633,True
TRAOPXD128F9326B04,Snowgoons,Planetary Takeover,Snowgoons,Planetary Takeover,Snowgoons - Planetary Takeover.mp3,"los angeles, hip hop, hardcore hip hop, turnablism, rap",1,1,-4.615,94.281,0.626,0.485,True
TRAOPRY12903CDD3E0,The Berzerker,Humanity,The Berzerker,Humanity,The Berzerker - Humanity.mp3,"speedcore, grindcore, gabba, death metal, breakcore",11,0,-6.952,86.5,0.038,0.38,True
TRAOPYV128F425B2ED,Iggy Pop,Lust for life (recorded during the us tour in 1986),,,,"hard rock, singer-songwriter, protopunk, album rock, soundtrack",1,0,-12.66,119.121,0.866,0.643,False
TRAOPVD128F425A989,The Dreamtree Project,Bliss,The Dreamtree Project,Bliss,The Dreamtree Project - Bliss.mp3,"dub, ambient, electronic, tribal, world",0,1,-16.183,134.291,0.243,0.392,True
TRAOQVC128F930B50A,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,Largo,Angel Romero,"12 Concertos, Op. 3 ""L'estro armonico"" / Concerto No. 6 in A Minor for Violin, RV 356 : Vivaldi: 12 Concertos, Op. 3 ""L'estro armonico"" / Concerto No. 6 in A Minor for Violin, RV 356: II. Largo","Angel Romero - 12 Concertos, Op. 3 _L'estro armonico_ _ Concerto No. 6 in A Minor for Violin, RV 356 _ Vivaldi_ 12 Concertos, Op. 3 _L'estro armonico_ _ Concerto No. 6 in A Minor for Violin, RV 356_ II. Largo.mp3","tech house, electronic, classical, minimal, guitar",2,0,-29.128,106.98,0.708,0.66,True
TRAOQUG128F4251672,Blind Willie McTell,Boll Weevil,Blind Willie McTell,Boll Weevil,Blind Willie McTell - Boll Weevil.mp3,"country blues, piedmont blues, east coast blues, blues, delta blues",0,1,-15.872,130.36,0.661,0.551,True
TRAOQRI128F424399C,Luke Vibert,Gwithian,Luke Vibert,Gwithian,Luke Vibert - Gwithian.mp3,"trip hop, techno, funk, electronica, intelligent dance music",7,0,-15.199,101.905,0.645,0.503,True
TRAOQKE128F9345C20,Philippe Eidel,Tarha Tinghi,,,,"tango, musette, folk rock, easy listening, jazz",4,0,-10.685,136.955,0.626,0.568,False
TRAOQFQ128F92F476E,Daddy Yankee / Bounty Killer,Controlando El Area,Daddy Yankee,Controlando El Area,Daddy Yankee - Controlando El Area.mp3,"reggaeton, reggae, rap, latin, dancehall",7,1,-5.394,220.311,0.542,0.716,True
TRAOQSA128F42AE616,El Presidente,Turn This Thing Around,,,,"deep house, tech house, glam rock, british pop, chill-out",6,1,-4.353,111.043,0.571,0.403,False
TRAORCM12903CDEC46,Pierre Perret,Les Trois Orfèvres,Pierre Perret,Les trois orfèvres,Pierre Perret - Les trois orfèvres.mp3,"chanson, oldies, electronic, experimental, singer-songwriter",9,1,-8.118,177.809,0.0,0.0,True
TRAORBB12903CF8A0D,Claw Hammer,Succotash,Claw Hammer,Succotash,Claw Hammer - Succotash.mp3,"alternative rock, garage rock, rock, punk, hard rock",11,0,-9.467,149.167,0.513,0.366,True
TRAOREU128F930409D,Undertakin' Daddies,Pictou County Coal,,,,canadian,7,1,-9.548,120.056,0.494,0.558,False
TRAOREV128F42640FF,Rocky Hill,Fool For You,Rocky Hill,Fool For You,Rocky Hill - Fool For You.mp3,"blues-rock, country blues, texas blues, chicago blues, blues",7,1,-6.479,115.018,0.523,0.608,True
TRAORZL128F9347BE1,David & Steve Gordon,East Wind Drum Call,David & Steve Gordon,East Wind Drum Call,David & Steve Gordon - East Wind Drum Call.mp3,"meditation, chill-out, hard bop, chant, trip hop",11,0,-18.5,127.986,0.137,0.385,True
TRAORSC128F4235056,MxPx,Time Will Tell,Skyvol,Time Will Tell (Mixed),Skyvol - Time Will Tell (Mixed).mp3,"christian rock, pop punk, christian punk, punk, contemporary christian",9,1,-4.404,134.492,0.388,0.281,True
TRAORLG12903CB578A,Roy Drusky,Wasted Days And Wasted Nights,Roy Drusky,Wasted Days and Wasted Nights,Roy Drusky - Wasted Days and Wasted Nights.mp3,"country rock, classic country, country music, ballad, easy listening",4,1,-13.823,88.201,0.532,0.381,True
TRAORYY128F14A39A7,Julien Clerc,Le Coeur Du Volcan,Julien Clerc,Quatre heures du matin,Julien Clerc - Quatre heures du matin.mp3,"chanson, ballad, pop, disco, blues-rock",9,0,-6.755,115.756,0.716,0.641,True
TRAOREE128F934DB89,Kool Keith,Don't Crush It,Kool Keith,Don't Crush It,Kool Keith - Don't Crush It.mp3,"dirty rap, turnablism, trip hop, hip hop, underground rap",6,0,-6.062,90.902,0.585,0.549,True
TRAORQS128F9313A6A,C.C. Adcock,What I Like (Womens),,,,"zydeco, swamp blues, blues-rock, swamp rock, roots rock",5,0,-10.56,180.106,0.163,0.228,False
TRAOSEA12903D0C3DB,M.I.K.E.,We're Here To Stay,M.I.K.E.,We're Here To Stay (Original Mix),M.I.K.E. - We're Here To Stay (Original Mix).mp3,"progressive trance, hard trance, trance, progressive house, hard house",9,0,-7.383,136.021,0.0,0.0,True
TRAOSRH12903CAE2DB,Antonio Bribiesca,Una noche serena y obscura,Chavela Vargas,Una Noche Serena y Obscura,Chavela Vargas - Una Noche Serena y Obscura.mp3,"guitar, mexico, classical, traditional, mexican",0,1,-12.705,108.635,0.328,0.474,True
TRAOSRJ12903CF859F,Sex Machine ft. Shèna,Friday Night,,,,"industrial metal, progressive house, electro, deep house, nu metal",10,0,-4.956,127.996,0.622,0.558,False
TRAOSDM128F93085C0,Styles P,Intro,Styles P,Intro,Styles P - Intro.mp3,"rap, hip hop, hardcore rap, east coast rap, alternative",6,0,-11.895,93.412,0.36,0.371,True
TRAOSFC128F42618F6,Harry Connick_ Jr.,Here Comes The Big Parade,Harry Connick Jr.,Here Comes The Big Parade (Album Version),Harry Connick Jr. - Here Comes The Big Parade (Album Version).mp3,"jazz, vocal, swing, big band, new orleans",0,1,-6.131,138.408,0.466,0.314,True
TRAOSJG12903D03B40,Megadrums,Tschung Mori,Megadrums,Tschung Mori,Megadrums - Tschung Mori.mp3,"world beat, world music, saxophone, world, fusion",1,1,-18.922,118.087,0.491,0.31,True
TRAOSLL128F930687E,Commissioned,I'm Gonna Let My Love Flow,Commissioned,I'm Gonna Let My Love Flow,Commissioned - I'm Gonna Let My Love Flow.mp3,"ccm, urban, soul jazz, jazz, contemporary gospel",8,1,-13.644,124.066,0.317,0.363,True
TRAOSTZ128F930FF61,Gloria De Haven,Red Hot Pepper Pot,Gloria De Haven,Red Hot Pepper Pot,Gloria De Haven - Red Hot Pepper Pot.mp3,"easy listening, vaudeville, california, los angeles",2,1,-12.265,179.688,0.74,0.501,True
TRAOTTA128F4284288,Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII,,,,"hip pop, alternative hip hop, downtempo, progressive house, reggae",10,1,-27.239,110.647,1.0,0.625,False
TRAOSUD128EF3686A5,fIREHOSE,Rhymin' Spielin',fIREHOSE,Rhymin' Spielin',fIREHOSE - Rhymin' Spielin'.mp3,"alternative rock, funk rock, skate punk, rock, california",9,1,-15.855,108.489,0.343,0.276,True
TRAOTSC128F9338E14,Goldfish,Watch Out for The Birdsongs,,,,"chill-out, experimental pop, new beat, techno, acid jazz",9,0,-5.529,139.987,0.0,0.0,False
TRAOTHS12903D07021,Mick Hucknall,I Love You More Than You'll Ever Know,Les Paul,I Love You More Than You'll Ever Know,Les Paul - I Love You More Than You'll Ever Know.mp3,"blues, country rock, blue-eyed soul, folk rock, jazz",1,0,-10.452,107.398,0.21,0.388,True
TRAOTVH12903CA2DE6,Busdriver featuring Abstract Rude & Ellay Khule,Map Your Psyche,Busdriver,Map Your Psyche,Busdriver - Map Your Psyche.mp3,"alternative hip hop, turnablism, underground rap, indie rock, trip hop",3,1,-12.09,114.895,0.012,0.228,True
TRAOTIN12903CBA431,Farlow-Kirch Band,Juke Joint,Farlow-Kirch Band,juke joint,Farlow-Kirch Band - juke joint.mp3,"blues, electric blues, party music",2,1,-9.851,187.495,0.319,0.461,True
TRAOTMV128F934F29D,Jim Chappell,In The Hills,Jim Chappell,In the Hills,Jim Chappell - In the Hills.mp3,"chamber jazz, smooth jazz, chill-out, new age, easy listening",0,1,-14.893,126.052,0.594,0.599,True
TRAOTVL12903CABE54,4Him,You Are Holy,4Him,You Are Holy,4Him - You Are Holy.mp3,"ccm, gospel, contemporary christian, christian rock, hymns",0,1,-9.908,139.919,0.456,0.673,True
TRAOUEB128F423D59E,Charlie Byrd,It Don't Mean A Thing (If It Ain't Got That Swing),Charlie Byrd,It Don't Mean A Thing (If It Ain't Got That Swing) (Live),Charlie Byrd - It Don't Mean A Thing (If It Ain't Got That Swing) (Live).mp3,"bossa nova, brazilian jazz, latin jazz, smooth jazz, easy listening",0,1,-14.048,109.542,0.675,0.472,True
TRAOUAG12903CBD58D,Pitch Black,Harmonia,Pitch Black,Harmonia,Pitch Black - Harmonia.mp3,"chill-out, dub, dubstep, hip hop, thrash metal",0,1,-6.597,130.957,0.097,0.108,True
TRAOUGE128E078AB7A,Dr Bombay,Girle Girle,Dr Bombay,Girlie Girlie,Dr Bombay - Girlie Girlie.mp3,"europop, pop rap, happy hardcore, ballad, eurodance",9,1,-5.884,137.96,0.543,0.317,True
TRAOUCS128F4233DFE,Rude Boys,Heaven (LP Version),,,,"hip house, ska punk, oi, ska, reggae",10,0,-14.544,97.03,0.466,0.464,False
TRAOUOI128F4290E44,Jim Reeves,Rosa Rio,Jim Reeves,Rosa Rio,Jim Reeves - Rosa Rio.mp3,"country gospel, country pop, classic country, traditional country, nashville sound",11,1,-11.727,158.763,1.0,0.761,True
TRAOUTM128F4267580,Janet Jackson,Greatest X,Janet Jackson,Greatest X,Janet Jackson - Greatest X.mp3,"dance pop, hip hop, rock, urban, pop",1,1,-7.006,114.024,0.613,0.615,True
TRAOURR128F931A9EA,Devo,The 4th Dimension (LP Version),,,,"rock, new wave, dance rock, soundtrack, alternative rock",2,1,-10.499,144.801,0.67,0.525,False
TRAOVAV128F427A5E0,Gordon MacRae,Soliloquy (2001 Digital Remaster),,,,"smooth jazz, easy listening, chanson, jazz, vocal",5,1,-14.563,133.017,0.2,0.357,False
TRAOVCM128F92F2923,Eason Chan,Xi Yang Wu Xian Hao,,,,"cantonese pop, chinese music, trance, hip hop, rap",10,1,-13.294,81.999,0.806,0.688,False
TRAOVDM128F42BAA66,Isabel Pantoja,Si Tu Me Dices Ven,Isabel Pantoja,Si Tu Me Dices Ven,Isabel Pantoja - Si Tu Me Dices Ven.mp3,"flamenco, reggaeton, latin jazz, black metal, rap",7,0,-6.451,73.811,0.337,0.522,True
TRAOVDA12903CEA49B,Sex Machine,We Wanna Change Our Band Name,Sex Machine,We Wanna Change Our Band Name,Sex Machine - We Wanna Change Our Band Name.mp3,"industrial metal, progressive house, electro, deep house, nu metal",0,1,-2.972,170.167,0.764,0.689,True
TRAOVDL128F931FB30,Jackie Wilson,If I Can't Have You,Jackie Wilson,If I Can't Have You,Jackie Wilson - If I Can't Have You.mp3,"chicago soul, disco, pop rock, doo-wop, ballad",10,1,-10.283,161.728,0.32,0.36,True
TRAOVLH128F145C388,Cadet,Medley: Father_ I Adore You/More Precious Than Silver,Cadet,"Father, I Adore You/More Precious Than Silver (Medley)","Cadet - Father, I Adore You_More Precious Than Silver (Medley).mp3","christian rock, pop punk, stoner rock, rap, blues",7,1,-5.105,80.721,1.0,0.845,True
TRAOVRK128F4289B3A,The Tokens,La Bamba,The Tokens,La Bamba,The Tokens - La Bamba.mp3,"doo-wop, latin jazz, brill building pop, pop rock, ballad",0,1,-10.319,83.809,0.523,0.459,True
TRAOVFR128F93275B4,Pinch,Widescreen,Pinch,Widescreen,Pinch - Widescreen.mp3,"dubstep, modern rock, grime, beat, dancehall",6,0,-10.411,70.047,0.624,0.563,True
TRAOVNA128F14928A1,Young-Holt Unlimited,The Devil Made Me Do Dat (LP Version),,,,"soul jazz, jazz funk, instrumental rock, chicago soul, jazz",2,1,-11.987,166.796,0.77,0.519,False
TRAOVUM128F9328FCD,Kanda Bongo Man,Dyna,Kanda Bongo Man,Dyna,Kanda Bongo Man - Dyna.mp3,"soukous, congo, afrobeat, vallenato, charanga",8,0,-12.602,131.444,0.301,0.315,True
TRAOWHF128F4255384,Converge,Deep Inside,Converge,Deep Inside,Converge - Deep Inside.mp3,"hardcore punk, heavy metal, extreme metal, math-core, math rock",5,0,-7.49,152.775,0.294,0.425,True
TRAOWKB128F9339C18,Beastie Boys,Shadrach (2009 Digital Remaster),,,,"hip hop, alternative rap, underground rap, alternative pop rock, old school hip hop",2,1,-12.173,100.649,0.016,0.364,False
TRAOVVK128F932E4EF,Devanic,I Am,Devanic,I Am,Devanic - I Am.mp3,"melodic death metal, death metal, progressive metal, metalcore, emo",4,1,-7.071,87.044,0.034,0.239,True
TRAOWBP128F4257C64,Jack Johnson,Monsoon,Jack Johnson,Monsoon,Jack Johnson - Monsoon.mp3,"rock, singer-songwriter, folk, soundtrack, modern rock",11,0,-6.892,142.449,0.015,0.17,True
TRAOWKZ128F14953A6,Los Traileros Del Norte,El Bipper,Los Traileros Del Norte,El Bipper,Los Traileros Del Norte - El Bipper.mp3,"mexico, folk, traditional, mexican, regional mexican",0,1,-6.005,111.944,0.071,0.35,True
TRAOWIU128F423195C,Astarte,Thorns of Charon (Pt. 2) - Emerge from Hades,Astarte,"Thorns of Charon, Pt. 2 (Emerge from Hades)","Astarte - Thorns of Charon, Pt. 2 (Emerge from Hades).mp3","black metal, sympho black metal, melodic black metal, blackened death metal, extreme metal",9,0,-4.012,156.15,0.395,0.296,True
TRAOWFX128F4261A00,Harry Connick_ Jr,Joe Avery's Piece,"Harry Connick, Jr",Joe Avery's Piece (Album Version),"Harry Connick, Jr - Joe Avery's Piece (Album Version).mp3","jazz, vocal, swing, big band, new orleans",0,1,-10.7,181.469,0.22,0.499,True
TRAOWTP128F930D700,The Scare,I Saw Destruction,The Scare,I Saw Destruction,The Scare - I Saw Destruction.mp3,"art rock, alternative rock, swamp rock, melodic hardcore, rock",7,1,-4.745,110.161,0.403,0.502,True
TRAOWVD128F930C0D1,Charlie Byrd,How Insensitive,Charlie Byrd,How Insensitive (Album Version),Charlie Byrd - How Insensitive (Album Version).mp3,"bossa nova, brazilian jazz, latin jazz, smooth jazz, easy listening",2,0,-22.937,121.887,0.358,0.451,True
