filename,artist,title,matched,match_type,match_score,msd_track_id,msd_artist,msd_title
Julie Roberts - The Chance (Album Version).mp3,Julie Roberts,The Chance (Album Version),True,exact,100.0,TRARPWX128F92CD69C,Julie Roberts,The Chance
Johnny Reid - Merry Christmas Caledonia.mp3,Johnny Reid,Merry Christmas Caledonia,False,,0.0,,,
David Taylor - Concertino for Bass Trombone and Trombone Choir.mp3,David Taylor,Concertino for Bass Trombone and Trombone Choir,True,exact,100.0,TRAROQL128F92F7E7D,David Taylor,Concertino for Bass Trombone and Trombone Choir
Shakira - Que Vuelvas.mp3,Shakira,Que Vuelvas,True,exact,100.0,TRAROQC128F4273979,Shakira,Que Vuelvas
Carl Belew - Am I That Easy to Forget.mp3,Carl Belew,Am I That Easy to Forget,True,exact,100.0,TRAROPS128F92F09A5,Carl Belew,Am I That Easy To Forget
George Jones - Ol' Frank.mp3,George Jones,Ol' Frank,True,exact,100.0,TRARPGY128F425D48D,George Jones,Ol' Frank
Chaka Demus & Pliers - Santa Barbara.mp3,Chaka Demus & Pliers,Santa Barbara,True,exact,100.0,TRARQFD128F422F447,Chaka Demus & Pliers,Santa Barbara
Mike Mogg - The Resurrection (I Found You).mp3,Mike Mogg,The Resurrection (I Found You),False,,0.0,,,
Joselito - Clavelitos.mp3,Joselito,Clavelitos,True,exact,100.0,TRARPKM128F429A7A6,Joselito,Clavelitos
"L.A.V.I - Mui Mal, Animal (Midnight Animal Mix).mp3",L.A.V.I,"Mui Mal, Animal (Midnight Animal Mix)",True,fuzzy_combined,97.77777777777777,TRAROFY12903CD2618,L.A.V.I,Mui Mal_ Animal
UK Subs - Tomorrows Girls (Live).mp3,UK Subs,Tomorrows Girls (Live),True,exact,100.0,TRARPOL128F92F5973,UK Subs,Tomorrows Girls (Live)
Seatrain - Abbeville Fair.mp3,Seatrain,Abbeville Fair,True,exact,100.0,TRARPOQ128F9311C86,Seatrain,Abbeville Fair
Orlando Pops Orchestra - Zip-A-Dee-Doo-Dah (Song of the South).mp3,Orlando Pops Orchestra,Zip-A-Dee-Doo-Dah (Song of the South),True,exact,100.0,TRARRPG12903CD1DE9,Orlando Pops Orchestra,Zip-A-Dee-Doo-Dah (Song of the South)
Imiskoubria - O Dikos Sou DJ.mp3,Imiskoubria,O Dikos Sou DJ,True,exact,100.0,TRARPYM128F425A88B,Imiskoubria,O Dikos Sou DJ
Christian Quast - Jugglin' Clown.mp3,Christian Quast,Jugglin' Clown,True,exact,100.0,TRARQPW128F92EE8B8,Christian Quast,Jugglin' Clown
Anne Dudley - Rachel's Retribution.mp3,Anne Dudley,Rachel's Retribution,True,exact,100.0,TRAROSP128F1487270,Anne Dudley,Rachel's retribution
Månegarm - Vargbrodern Talar.mp3,Månegarm,Vargbrodern Talar,True,exact,100.0,TRARSAM128F4256E04,Månegarm,Vargbrodern Talar
Teena Marie - Playboy.mp3,Teena Marie,Playboy,True,exact,100.0,TRARQBS128F4262E62,Teena Marie,Playboy
Baltimore Consort - Howells Delight.mp3,Baltimore Consort,Howells Delight,True,fuzzy_combined,94.28571428571428,TRARRUZ128F9307C57,The Baltimore Consort,Howells Delight
Los Autenticos Decadentes - El Vino Triste.mp3,Los Autenticos Decadentes,El Vino Triste,True,fuzzy_combined,97.5,TRARQSR128F933A1BF,Los Auténticos Decadentes,El Vino Triste
Julie Zenatti - On efface.mp3,Julie Zenatti,On efface,True,exact,100.0,TRARRJL128F92DED0E,Julie Zenatti,On Efface
Brigada Victor Jara - Parto em Terras Distantes.mp3,Brigada Victor Jara,Parto em Terras Distantes,True,exact,100.0,TRARRVB128F92F47CA,Brigada Victor Jara,Parto em terras distantes
Nirvana - Polly.mp3,Nirvana,Polly,True,exact,100.0,TRARPXT128F425FDF9,Nirvana,Polly
Amorphis - Misery Path (From the Privilege of Evil).mp3,Amorphis,Misery Path (From the Privilege of Evil),True,exact,100.0,TRARRYC128F428CCDA,Amorphis,Misery Path (From the Privilege of Evil)
Dead Kennedys - Halloween.mp3,Dead Kennedys,Halloween,True,exact,100.0,TRARREF128F422FD96,Dead Kennedys,Halloween
Britney Spears - 3.mp3,Britney Spears,3,True,exact,100.0,TRARSKA128F9336A04,Britney Spears,3
MiatriSs - Hidden by Night (The Lich Yard) (Shovel Knight Remix).mp3,MiatriSs,Hidden by Night (The Lich Yard) (Shovel Knight Remix),False,,0.0,,,
Capleton - Cry For Love.mp3,Capleton,Cry For Love,True,exact,100.0,TRARTDG12903CA52DF,Capleton,Cry For Love
I Hate Sally - Martha Served.mp3,I Hate Sally,Martha Served,True,exact,100.0,TRARRWA128F42A0195,I Hate Sally,Martha Served
Pearl Jam - Wishlist.mp3,Pearl Jam,Wishlist,True,exact,100.0,TRARQSD128F427E2AA,Pearl Jam,Wishlist
Tim Wilson - Uncle B.S. 1963.mp3,Tim Wilson,Uncle B.S. 1963,True,exact,100.0,TRARTAR128F145F235,Tim Wilson,Uncle B.S. - 1963
Radiohead - 15 Step.mp3,Radiohead,15 Step,True,exact,100.0,TRARTEH128F423DBC1,Radiohead,15 Step
Danny Wilson - Get Happy.mp3,Danny Wilson,Get Happy,True,exact,100.0,TRARTGG128F424ABCD,Danny Wilson,Get Happy
Kisha - Wohär dr Wind wäiht.mp3,Kisha,Wohär dr Wind wäiht,True,exact,100.0,TRARTHV128F429B77A,Kisha,Wohär dr Wind wäiht
Claude François - Magnolias for Ever.mp3,Claude François,Magnolias for Ever,False,,0.0,,,
Jassi Sidhu - Putt Jhatt Da Gulabi Phull Varga.mp3,Jassi Sidhu,Putt Jhatt Da Gulabi Phull Varga,False,,0.0,,,
Otis Spann - No More Doggin'.mp3,Otis Spann,No More Doggin',True,exact,100.0,TRARTCZ128F427A176,Otis Spann,No More Doggin'
Raphael - Je sais que la Terre est plate.mp3,Raphael,Je sais que la Terre est plate,True,fuzzy_combined,97.36842105263158,TRARRZU128F4253CA2,Raphaël,Je Sais Que La Terre Est Plate
"Ernest Ranglin, Floyd Lloyd - Sweet Lady.mp3","Ernest Ranglin, Floyd Lloyd",Sweet Lady,True,exact,100.0,TRARSFU12903CB2669,Ernest Ranglin / Floyd Lloyd,Sweet Lady
The Mars Volta - This Apparatus Must Be Unearthed (Unfinished Original Recordings Of De-Loused In The Comatorium).mp3,The Mars Volta,This Apparatus Must Be Unearthed (Unfinished Original Recordings Of De-Loused In The Comatorium),False,,0.0,,,
Bon Jovi - Raise Your Hands.mp3,Bon Jovi,Raise Your Hands,True,exact,100.0,TRARTJL128F92CB44B,Bon Jovi,Raise Your Hands
Junior Kimbrough - Meet Me in the City.mp3,Junior Kimbrough,Meet Me in the City,True,exact,100.0,TRARSZV12903CDB2DE,Junior Kimbrough,Meet Me in the City
Kashief Lindo - I Love Your Way.mp3,Kashief Lindo,I Love Your Way,True,exact,100.0,TRARTOQ12903CA1CA9,Kashief Lindo,I Love Your Way
The Chap - Volumatic Spacer Device.mp3,The Chap,Volumatic Spacer Device,True,exact,100.0,TRARTYI128F427E74C,The Chap,Volumatic Spacer Device
Ziggy Marley & The Melody Makers - Namibia.mp3,Ziggy Marley & The Melody Makers,Namibia,True,fuzzy_combined,95.0,TRARSMV128F1469CCF,Ziggy Marley And The Melody Makers,Namibia
Lacrim - Freestyle le 1er juin.mp3,Lacrim,Freestyle le 1er juin,False,,0.0,,,
BoDeans - Lookin' for Me Somewhere.mp3,BoDeans,Lookin' for Me Somewhere,True,exact,100.0,TRARTBH128F93087A4,BoDeans,Lookin' For Me Somewhere
GP Explorer - Toute la nuit.mp3,GP Explorer,Toute la nuit,False,,0.0,,,
"Al Dexter - I'll Wait for You, Dear.mp3",Al Dexter,"I'll Wait for You, Dear",True,exact,100.0,TRARTME12903CE0253,Al Dexter,I'll Wait for You Dear
The Knightsbridge Strings - The Little White Cloud That Cried.mp3,The Knightsbridge Strings,The Little White Cloud That Cried,True,exact,100.0,TRARVSQ12903CA6A4B,The Knightsbridge Strings,The Little White Cloud That Cried
Vanessa Daou - Life Force.mp3,Vanessa Daou,Life Force,True,exact,100.0,TRARURM128F931A91B,Vanessa Daou,Life Force
Lonnie Johnson - She's My Mary (Remastered).mp3,Lonnie Johnson,She's My Mary (Remastered),True,exact,100.0,TRARVMO128F427DF04,Lonnie Johnson,She's My Mary
Los Solitarios - Amor que terminó.mp3,Los Solitarios,Amor que terminó,True,exact,100.0,TRARVXR128F4236397,Los Solitarios,Amor que terminó
Dave Brockie Experience - The Dance Of Europe.mp3,Dave Brockie Experience,The Dance Of Europe,True,exact,100.0,TRARUDQ128F934B0ED,Dave Brockie Experience,The Dance Of Europe
Thrice - Red Sky (Album Version).mp3,Thrice,Red Sky (Album Version),True,exact,100.0,TRARVEY128F9300AC3,Thrice,Red Sky
Chayce Beckham - This Ol' Rodeo.mp3,Chayce Beckham,This Ol' Rodeo,False,,0.0,,,
Aceyalone - Suicide.mp3,Aceyalone,Suicide,True,exact,100.0,TRARVDX128F424A397,Aceyalone,Suicide
John Holt - I Need a Veggie.mp3,John Holt,I Need a Veggie,True,exact,100.0,TRARTYH12903CF0056,John Holt,I Need a Veggie
John Tchicai - Rainbow Dance.mp3,John Tchicai,Rainbow Dance,True,exact,100.0,TRARTSZ128F427642F,John Tchicai,Rainbow Dance
The Dils - Tell Me What I Want To Hear.mp3,The Dils,Tell Me What I Want To Hear,True,exact,100.0,TRARVQK128F932BFA0,The Dils,Tell Me What I Want to Hear
Kenny Neal - Strike While The Iron Is Hot.mp3,Kenny Neal,Strike While The Iron Is Hot,True,exact,100.0,TRARVTN12903CF4724,Kenny Neal,Strike While the Iron is Hot
Alvin Youngblood Hart - Livin' In a Strain (Album Version).mp3,Alvin Youngblood Hart,Livin' In a Strain (Album Version),True,exact,100.0,TRARVVB128F4264CEB,Alvin Youngblood Hart,Livin' In a Strain
Snap! - Do You See the Light_ (Looking For) (Deep Ethno Mix).mp3,Snap!,Do You See the Light? (Looking For) (Deep Ethno Mix),True,exact,100.0,TRARWMX128F9332CD0,SNAP!,Do You See The Light (Deep Ethno Mix)
Harald Kloser - Opening.mp3,Harald Kloser,Opening,False,,0.0,,,
Kristine W. - Save My Soul (Cypher UK Radio Edit).mp3,Kristine W.,Save My Soul (Cypher UK Radio Edit),True,exact,100.0,TRARWHW12903CE84D3,Kristine W.,Save My Soul (Cypher UK Radio Edit)
Flora Purim - Above The Rainbow.mp3,Flora Purim,Above The Rainbow,True,exact,100.0,TRARVSP128F4250FD6,Flora Purim,Above The Rainbow
Juelz Santana - Dipset (Santana's Town) (Skit) (Album Version Explicit).mp3,Juelz Santana,Dipset (Santana's Town) (Skit) (Album Version Explicit),False,,0.0,,,
Java - Pépètes.mp3,Java,Pépètes,True,exact,100.0,TRARWXU128F92EC637,Java,Pépètes
Al Di Meola - Calliope (Album Version).mp3,Al Di Meola,Calliope (Album Version),True,exact,100.0,TRARWMG128F933667C,Al Di Meola,Calliope
Cracker - My Life Is Totally Boring Without You.mp3,Cracker,My Life Is Totally Boring Without You,True,exact,100.0,TRARWLR128F4256B07,Cracker,My Life Is Totally Boring Without You
Spoonie Gee - Spoonie Is Back.mp3,Spoonie Gee,Spoonie Is Back,True,exact,100.0,TRARUHU128F92FDC00,Spoonie Gee,Spoonie Is Back
Shadows Fall - What Drives the Weak.mp3,Shadows Fall,What Drives the Weak,True,exact,100.0,TRARUOP12903CF2384,Shadows Fall,What Drives The Weak
Arrested Development - Since The Last Time.mp3,Arrested Development,Since The Last Time,True,exact,100.0,TRARXIQ128F9354D9C,ARRESTED DEVELOPMENT,Since The Last Time
Bitty McLean - We've Only Just Begun.mp3,Bitty McLean,We've Only Just Begun,True,exact,100.0,TRARXRH128F428927C,Bitty McLean,We´ve Only Just Begun
Los Chunguitos - Cuantas madres llorando.mp3,Los Chunguitos,Cuantas madres llorando,True,exact,100.0,TRARWUM128F42AC917,Los Chunguitos,Cuantas Madres Llorando
Chloe x Halle - Grown (from Grown-ish).mp3,Chloe x Halle,Grown (from Grown-ish),False,,0.0,,,
Mance Lipscomb - So Different Blues.mp3,Mance Lipscomb,So Different Blues,True,exact,100.0,TRARWXF128F9353B37,Mance Lipscomb,So Different Blues
In Extremo - Frei zu sein (Single Version).mp3,In Extremo,Frei zu sein (Single Version),True,exact,100.0,TRAQCKG128F421C277,In Extremo,Frei zu sein
Markscheider Kunst - Grustnnaya.mp3,Markscheider Kunst,Grustnnaya,True,fuzzy_combined,94.73684210526316,TRARXLM12903CC2306,Markscheider Kunst,Grustnaja
Jope Ruonansuu - Rant Kanaria.mp3,Jope Ruonansuu,Rant Kanaria,True,exact,100.0,TRARYDZ128F9355209,Jope Ruonansuu,Rant Kanaria
Singing Melody - Lived My Life.mp3,Singing Melody,Lived My Life,True,exact,100.0,TRARWYL128F423B96A,Singing Melody,Lived My Life
Tom Cochrane - Christmas All The Time (Acoustic).mp3,Tom Cochrane,Christmas All The Time (Acoustic),True,exact,100.0,TRARXRL128F4278709,Tom Cochrane,Christmas All The Time (Acoustic)
Edouard Duleu - Virtuosité musette.mp3,Edouard Duleu,Virtuosité musette,True,fuzzy_combined,96.875,TRARXXW128F4294FE1,Edouard Duleu,Virtuosite Musette
William Orbit - Cavalleria Rusticana.mp3,William Orbit,Cavalleria Rusticana,True,exact,100.0,TRARZBX12903CD70DA,William Orbit,Cavalleria Rusticana
Felix Slatkin - Sousa_ Washington Post (1998 Digital Remaster).mp3,Felix Slatkin,Sousa: Washington Post (1998 Digital Remaster),False,,0.0,,,
Fiona - As We Lay.mp3,Fiona,As We Lay,True,exact,100.0,TRARYQP12903CA18A4,Fiona,As We Lay
Los Chichos - Porque Nos Queremos (Remastered 2005).mp3,Los Chichos,Porque Nos Queremos (Remastered 2005),True,exact,100.0,TRARXGB128F42927B0,Los Chichos,Porque Nos Queremos
Hatiras - The Anthem.mp3,Hatiras,The Anthem,True,exact,100.0,TRARYXL128F92F939E,Hatiras,The Anthem
León Gieco - Buenos Aires (De Tus Amores).mp3,León Gieco,Buenos Aires (De Tus Amores),True,exact,100.0,TRARWXH128F425D881,León Gieco,Buenos Aires (De Tus Amores)
Chris Brown - Forever.mp3,Chris Brown,Forever,True,exact,100.0,TRAAPVV128F425D64C,Chris Brown,Forever
Tom Jobim e Orquestra - Tema Da Desilusao Garôta De Ipanema.mp3,Tom Jobim e Orquestra,Tema Da Desilusao Garôta De Ipanema,False,,0.0,,,
Steel Pulse - Role Model.mp3,Steel Pulse,Role Model,True,exact,100.0,TRARXVP12903CF39FE,Steel Pulse,Role Model
Käärijä - TRAFIK!.mp3,Käärijä,TRAFIK!,False,,0.0,,,
Etienne Daho - Epaule tattoo (Live 1992).mp3,Etienne Daho,Epaule tattoo (Live 1992),True,artist_fuzzy_title,95.65217391304348,TRARXJJ128F1452983,Étienne Daho,Epaule tattoo (Live 1989)
Eddie Palmieri - No Pienses Así.mp3,Eddie Palmieri,No Pienses Así,True,fuzzy_combined,96.55172413793103,TRARZBQ128F42649A6,Eddie Palmieri,No Pienses Asi
Energy - Czwarty.mp3,Energy,Czwarty,True,exact,100.0,TRARZOS128F14A1E17,Energy,Czwarty
The Elders - Fire in the Hole.mp3,The Elders,Fire in the Hole,True,exact,100.0,TRARWYG128F424D766,The Elders,Fire in the Hole
George Nooks - TELL ME WHY.mp3,George Nooks,TELL ME WHY,True,exact,100.0,TRARZMX128F4238B5A,George Nooks,TELL ME WHY
The Vaughan Brothers - Hillbillies from Outerspace.mp3,The Vaughan Brothers,Hillbillies from Outerspace,True,exact,100.0,TRASAGX128F4262E28,The Vaughan Brothers,Hillbillies From Outerspace
Ha-Ash - Amor a Medias.mp3,Ha-Ash,Amor a Medias,True,exact,100.0,TRARZBR128F934715D,HA-ASH,Amor a Medias
The Moody Blues - Tuesday Afternoon (Forever Afternoon).mp3,The Moody Blues,Tuesday Afternoon (Forever Afternoon),False,,0.0,,,
Black Tambourine - Dream Baby Dream.mp3,Black Tambourine,Dream Baby Dream,True,exact,100.0,TRASARM12903D03718,Black Tambourine,Dream Baby Dream
Thrice - Betrayal Is A Symptom.mp3,Thrice,Betrayal Is A Symptom,True,exact,100.0,TRASAIH128F931F567,Thrice,Betrayal Is A Symptom
Jongo Trio - Cavaleiro De Aruanda.mp3,Jongo Trio,Cavaleiro De Aruanda,True,exact,100.0,TRARZIV128F147AADB,Jongo Trio,Cavaleiro De Aruanda
Zagar - Wings Of Love (Radio Edit).mp3,Zagar,Wings Of Love (Radio Edit),False,,0.0,,,
Patrick Samson - Io Che Non Vivo Senza Te.mp3,Patrick Samson,Io Che Non Vivo Senza Te,True,exact,100.0,TRASBQL128F92F0777,Patrick Samson,Io Che Non Vivo Senza Te
Kooii - Here Swing Sing.mp3,Kooii,Here Swing Sing,True,fuzzy_combined,95.45454545454545,TRASBUV128F933904E,Kooii,Here_ Swing_ Sing
Rene Touzet - Delirio.mp3,Rene Touzet,Delirio,True,exact,100.0,TRASBVE128F425F34E,Rene Touzet,Delirio
Michèle Arnaud - Ballade des oiseaux de croix.mp3,Michèle Arnaud,Ballade des oiseaux de croix,True,exact,100.0,TRASCAH128F147371F,Michèle Arnaud,Ballade Des Oiseaux De Croix
Dj Kun - Spaniolandia.mp3,Dj Kun,Spaniolandia,True,exact,100.0,TRASBDT128F1470F0D,Dj Kun,Spaniolandia
Esa Pakarinen - Vanhapoika-Severi.mp3,Esa Pakarinen,Vanhapoika-Severi,True,exact,100.0,TRASAUN128F92E3427,Esa Pakarinen,Vanhapoika-Severi
Irma Thomas - Hold Me While I Cry.mp3,Irma Thomas,Hold Me While I Cry,True,exact,100.0,TRASCTM128F92F6F3A,Irma Thomas,Hold Me While I Cry
Amorphis - Crimson Wave.mp3,Amorphis,Crimson Wave,True,exact,100.0,TRASBZK128F42692CA,Amorphis,Crimson Wave
Lost Boyz - What's Wrong (Album Version Explicit).mp3,Lost Boyz,What's Wrong (Album Version Explicit),False,,0.0,,,
Willy DeVille - Runnin' Through the Jungle (Shootin' the Blues).mp3,Willy DeVille,Runnin' Through the Jungle (Shootin' the Blues),True,exact,100.0,TRASCXB128F423D3E7,Willy DeVille,Runnin' Through The Jungle - Shootin' The Blues
Jimi Hendrix - Hear My Train A Comin' (Acoustic).mp3,Jimi Hendrix,Hear My Train A Comin' (Acoustic),True,fuzzy_combined,88.31168831168831,TRASCWR12903CCC575,Jimi Hendrix,Hear My Train A Comin'
Alicia Keys - If I Ain't Got You.mp3,Alicia Keys,If I Ain't Got You,True,exact,100.0,TRASBVS12903CF4537,Alicia Keys,If I Ain't Got You
Michèle Bernard - Le mouton dans la baignoire.mp3,Michèle Bernard,Le mouton dans la baignoire,True,exact,100.0,TRASCTT12903CEE207,Michèle Bernard,Le mouton dans la baignoire
Shanadoo - Ninja Tattoo.mp3,Shanadoo,Ninja Tattoo,True,exact,100.0,TRASCMB128F422B871,Shanadoo,Ninja Tattoo
Isabel Pantoja - Como Nadie Te He Querido.mp3,Isabel Pantoja,Como Nadie Te He Querido,True,exact,100.0,TRASDON128F42AD04D,Isabel Pantoja,Como Nadie Te He Querido
Rosellas - Common Ground.mp3,Rosellas,Common Ground,True,fuzzy_combined,85.0,TRASCMU12903CF68BA,Moss,Common Ground
David Tao - Susan Said.mp3,David Tao,Susan Said,True,exact,100.0,TRASDMK128F4243937,David Tao,Susan Said
Epitaph - Outside the Law.mp3,Epitaph,Outside the Law,True,exact,100.0,TRASCGS128F426C1AF,Epitaph,Outside The Law
Scott Wesley Brown - I Stand Here Forgiven.mp3,Scott Wesley Brown,I Stand Here Forgiven,True,exact,100.0,TRASDMZ128F14AE001,Scott Wesley Brown,I Stand Here Forgiven
Anti-Flag - On Independence Day.mp3,Anti-Flag,On Independence Day,True,exact,100.0,TRASDGG128F933EDE2,Anti-Flag,On Independence Day
H. G. Wells - Chapter 2_ The Aftermath of Tono-Bungay - Part 9.mp3,H. G. Wells,Chapter 2: The Aftermath of Tono-Bungay - Part 9,False,,0.0,,,
Small Faces - My Mind's Eye.mp3,Small Faces,My Mind's Eye,True,exact,100.0,TRASARO128F145E40F,Small Faces,My Mind's Eye
"New Zealand Symphony Orchestra - Dryaden (the Dryad), Op. 45, No. 1_ The Dryad, Op. 45, No. 1.mp3",New Zealand Symphony Orchestra,"Dryaden (the Dryad), Op. 45, No. 1: The Dryad, Op. 45, No. 1",False,,0.0,,,
Polkaholix - Krause seine Kreuzpolka.mp3,Polkaholix,Krause seine Kreuzpolka,True,exact,100.0,TRASDIH128F425B6CF,Polkaholix,Krause seine Kreuzpolka
Chris Brown - Help Me.mp3,Chris Brown,Help Me,True,exact,100.0,TRASDYA128F425E84F,Chris Brown,Help Me
Francis Lai - 13 Jours en France.mp3,Francis Lai,13 Jours en France,True,exact,100.0,TRASFJS128F92FFC18,Francis Lai,13 jours en France
Billy Bragg - Loving You Too Long.mp3,Billy Bragg,Loving You Too Long,True,exact,100.0,TRASDRJ128F428B1A7,Billy Bragg,Loving You Too Long
Nestor Torres - Ain't No Sunshine.mp3,Nestor Torres,Ain't No Sunshine,True,exact,100.0,TRASEAT12903CEF0B3,Nestor Torres,Ain't No Sunshine
Carl Davis - Resolutions from The Long Day Closes (Voice).mp3,Carl Davis,Resolutions from The Long Day Closes (Voice),True,fuzzy_combined,94.0,TRASFEI128F4269F12,Carl Davis,Resolutions from The Long Day Closes
DJ Harry - Tragedy in Blue.mp3,DJ Harry,Tragedy in Blue,True,exact,100.0,TRASDUS12903CA0686,DJ Harry,Tragedy in Blue
Ivan Parker - No One Ever Cared For Me Like Jesus.mp3,Ivan Parker,No One Ever Cared For Me Like Jesus,True,exact,100.0,TRASDRQ128F92FF8A7,Ivan Parker,No One Ever Cared For Me Like Jesus
20_20 - So Many Reasons.mp3,20/20,So Many Reasons,True,exact,100.0,TRASFDP12903CD475A,20/20,So Many Reasons
Madilu System - Autoroute.mp3,Madilu System,Autoroute,True,exact,100.0,TRASGKG128F426C7D3,Madilu System,Autoroute
Sizzla - Care.mp3,Sizzla,Care,True,exact,100.0,TRASFIH128F92F35EF,Sizzla,Care
Bfbc - Outro tue sa.mp3,Bfbc,Outro tue sa,False,,0.0,,,
Chris Eaton - All Or Nothing (Wonderful World Album Version).mp3,Chris Eaton,All Or Nothing (Wonderful World Album Version),True,exact,100.0,TRASGLA128F147F4F6,Chris Eaton,All Or Nothing
Sasha - 15 Minutes Older.mp3,Sasha,15 Minutes Older,True,exact,100.0,TRASGGA128F92E8BF8,Sasha,15 Minutes Older
Helmet - Street Crab (Album Version).mp3,Helmet,Street Crab (Album Version),True,exact,100.0,TRASGKM128F42644C5,Helmet,Street Crab
Death From Above 1979 - Romantic Rights (Jesper Dahlback Remix).mp3,Death From Above 1979,Romantic Rights (Jesper Dahlback Remix),True,exact,100.0,TRADKAX128E0786B92,Death From Above 1979,Romantic Rights
Roger Williams - Around the World.mp3,Roger Williams,Around the World,True,exact,100.0,TRASFQT12903CAAF5C,Roger Williams,Around The World
"Sammi Cheng - Qing Xian Xian Yue Du Medley_ Tai Qi Wo De Tou Lai, Nu Ren Zhi Ku, Shang, Xi Huan Ni, Shi Lian Wang, Ai Ni, Shang Hen, Ming Nian J.mp3",Sammi Cheng,"Qing Xian Xian Yue Du Medley: Tai Qi Wo De Tou Lai, Nu Ren Zhi Ku, Shang, Xi Huan Ni, Shi Lian Wang, Ai Ni, Shang Hen, Ming Nian J",False,,0.0,,,
Black Sheep - Novakane Groove.mp3,Black Sheep,Novakane Groove,True,exact,100.0,TRASBCH128F93369B6,Black Sheep,Novakane Groove
Loudon Wainwright III - Rowena.mp3,Loudon Wainwright III,Rowena,True,exact,100.0,TRASFAV128F93428A4,Loudon Wainwright III,Rowena
Michael Card - Scandalon.mp3,Michael Card,Scandalon,True,exact,100.0,TRASFBL128EF34E274,Michael Card,Scandalon
Olga Tañón - Ojos Negros.mp3,Olga Tañón,Ojos Negros,True,fuzzy_combined,95.45454545454545,TRASGOE128F42328B4,Olga Tañon,Ojos Negros
El Tiempo - La Coloreteada.mp3,El Tiempo,La Coloreteada,True,exact,100.0,TRASGQY12903CBF407,El Tiempo,La Coloreteada
